sub_region,season_group,area_planted_ha,area_harvested_ha,production_mt,yield_over_harvested,yield_over_planted,cv_area_planted_pct,cv_area_harvested_pct,cv_production_pct,harvest_loss_ratio,year,daily_year,daily_season_total_mm,daily_longest_dry_spell_days,daily_dry_spell_count_7d,daily_dry_spell_count_10d,daily_rain_days_1mm,daily_rain_days_10mm,daily_rain_days_20mm,daily_mean_wet_day_rainfall,daily_maximum_5day_rainfall,daily_season_onset_day,daily_season_cessation_day,daily_season_length_days,daily_false_onset_flag,temp_year,temp_season_gdd,temp_heat_days,temp_extreme_heat_days,temp_warm_night_days,temp_heatwave_count,rain_MAM,rain_SON,rain_DJF,rain_JJA,rain_annual_rainfall,rain_rain_cv,rain_max_monthly,rain_min_monthly,rain_rainy_months,rain_rainfall_anomaly,rain_rainfall_zscore,rain_MAM_anomaly,rain_MAM_zscore,rain_SON_anomaly,rain_SON_zscore,soil_lat,soil_lon,soil_clay,soil_sand,soil_silt,soil_soc,soil_bdod,soil_cec,soil_phh2o,yield_source,rainfall_source,temperature_source,soil_source,soil_moisture_source,yield_granularity,is_proxy,is_imputed,data_quality_score,data_quality_note
Busoga,total_2020,229357.0431644484,191492.2392866248,306393.7838453818,1.60003238244435,1.335881295023926,10.621829411430818,11.651995171789787,10.762188417763424,0.1650910883546517,2020,2020.0,1802.866987155378,7.3,0.7,0.1,153.0,70.9,17.8,11.338777301708948,155.53175468444823,65.6,334.0,269.4,0.0,2020.0,3050.868,2.4,0.0,26.8,0.2,675.7435874938965,847.9992752075195,234.8438678741455,356.6991767883301,2115.2859073638915,0.6360433018749576,446.7699676513672,57.443873977661134,11.7,777.0088912963868,7.123400742899475,178.89663009643556,2.878829265571324,452.3278518676758,7.761510064885504,0.7262101537158856,33.473807107491325,38.230000000000004,39.06999999999999,22.69833333333333,22.363333333333333,1.3295,18.055,5.785,AAS2020_subregion,CHIRPS_v2.0_monthly+CHIRPS_v2.0_daily_climateserv,NASA_POWER_daily,,,subregion,False,False,A,"Yields from official AAS subregion estimates. Climate features from district centroids (CHIRPS monthly + CHIRPS daily via ClimateSERV + NASA POWER), aggregated to subregion by district mean."
Elgon,first_season_2020,77029.08377880692,61935.39105335199,160513.2619783088,2.591624259545572,2.083800742577065,17.732660565732,17.573481259724826,21.831516561483628,0.1959479716622005,2020,2020.0,866.8314718306065,12.375,2.0,1.0,61.75,35.0,12.25,14.047689406965448,100.17534798383713,64.0,141.25,78.25,0.0,2020.0,1199.360625,6.5,0.0,0.0,0.0,655.4807319641113,798.0750713348389,158.2289593219757,782.5927791595459,2394.377541780472,0.5263333911348054,363.87797927856445,21.96851897239685,10.5,809.3076527118683,5.100997321581116,143.17700672149658,1.7398683522203706,347.93835639953613,3.6619587452533766,1.1999274532426099,34.4057876713486,41.06666666666667,34.6875,24.233333333333334,35.19166666666666,1.1777083333333334,22.4625,5.83125,AAS2020_subregion,CHIRPS_v2.0_monthly+CHIRPS_v2.0_daily_climateserv,NASA_POWER_daily,,,subregion,False,False,A,"Yields from official AAS subregion estimates. Climate features from district centroids (CHIRPS monthly + CHIRPS daily via ClimateSERV + NASA POWER), aggregated to subregion by district mean."
Elgon,second_season_2020,13874.652805084006,4762.830529997424,16304.835535656615,3.423349924580549,1.175152687761825,28.232076906195186,22.691492693937057,31.38085242054418,0.6567243449686749,2020,2020.0,1130.8543752878904,8.375,1.375,0.125,61.5,45.75,20.0,18.421149979153242,132.78024780750275,215.5,311.625,97.125,0.0,2020.0,1107.919375,0.0,0.0,0.0,0.0,655.4807319641113,798.0750713348389,158.2289593219757,782.5927791595459,2394.377541780472,0.5263333911348054,363.87797927856445,21.96851897239685,10.5,809.3076527118683,5.100997321581116,143.17700672149658,1.7398683522203706,347.93835639953613,3.6619587452533766,1.1999274532426099,34.4057876713486,41.06666666666667,34.6875,24.233333333333334,35.19166666666666,1.1777083333333334,22.4625,5.83125,AAS2020_subregion,CHIRPS_v2.0_monthly+CHIRPS_v2.0_daily_climateserv,NASA_POWER_daily,,,subregion,False,False,A,"Yields from official AAS subregion estimates. Climate features from district centroids (CHIRPS monthly + CHIRPS daily via ClimateSERV + NASA POWER), aggregated to subregion by district mean."
Elgon,total_2020,90903.73658389092,66698.22158334941,176818.0975139654,2.6510166735556018,1.9451136351341072,16.2786131481389,16.80140034136693,20.825727510031903,0.2662763480377216,2020,2020.0,1997.685847118497,12.5,3.375,1.125,123.25,80.75,32.25,15.485456930224673,134.67745733261108,64.0,311.625,248.625,0.0,2020.0,2307.2799999999997,6.5,0.0,0.0,0.0,655.4807319641113,798.0750713348389,158.2289593219757,782.5927791595459,2394.377541780472,0.5263333911348054,363.87797927856445,21.96851897239685,10.5,809.3076527118683,5.100997321581116,143.17700672149658,1.7398683522203706,347.93835639953613,3.6619587452533766,1.1999274532426099,34.4057876713486,41.06666666666667,34.6875,24.233333333333334,35.19166666666666,1.1777083333333334,22.4625,5.83125,AAS2020_subregion,CHIRPS_v2.0_monthly+CHIRPS_v2.0_daily_climateserv,NASA_POWER_daily,,,subregion,False,False,A,"Yields from official AAS subregion estimates. Climate features from district centroids (CHIRPS monthly + CHIRPS daily via ClimateSERV + NASA POWER), aggregated to subregion by district mean."
Karamoja,first_season_2020,28988.393844896626,18613.29150292707,22662.57695229461,1.2175480596073385,0.7817810491175018,18.944210044857705,24.146308958298484,27.302096025044857,0.3579053878418338,2020,2020.0,638.4189957869904,12.857142857142858,2.2857142857142856,1.2857142857142858,58.0,26.142857142857142,6.142857142857143,11.103146619530133,80.74639129638672,66.71428571428571,135.28571428571428,69.57142857142857,0.0,2020.0,1592.297142857143,29.714285714285715,2.7142857142857144,9.0,3.2857142857142856,490.7982657296317,444.2856695992606,53.92278930119106,535.8876364571707,1524.894361087254,0.6198793666330776,246.31166076660156,10.635579790387835,8.857142857142858,542.8523216928754,4.457076029416298,168.09947095598494,2.6292177157688172,209.76719883510046,3.321768440153991,2.5129023495609677,34.24920188533877,37.01428571428572,39.42857142857143,23.559523809523807,20.571428571428573,1.2750000000000001,24.55,6.485714285714286,AAS2020_subregion,CHIRPS_v2.0_monthly+CHIRPS_v2.0_daily_climateserv,NASA_POWER_daily,,,subregion,False,False,A,"Yields from official AAS subregion estimates. Climate features from district centroids (CHIRPS monthly + CHIRPS daily via ClimateSERV + NASA POWER), aggregated to subregion by district mean."
Karamoja,second_season_2020,5237.164565568191,698.6315802523923,5060.932846228637,7.244065383360269,0.9663497839082256,93.4912406033966,63.29115911092179,95.80405164331675,0.8666011786519837,2020,2020.0,678.1786400484187,13.714285714285714,3.857142857142857,1.2857142857142858,41.285714285714285,27.285714285714285,11.857142857142858,17.030363016060704,111.91937841687884,224.71428571428572,316.14285714285717,92.42857142857143,0.14285714285714285,2020.0,1486.3157142857142,19.857142857142858,0.0,0.0,2.142857142857143,490.7982657296317,444.2856695992606,53.92278930119106,535.8876364571707,1524.894361087254,0.6198793666330776,246.31166076660156,10.635579790387835,8.857142857142858,542.8523216928754,4.457076029416298,168.09947095598494,2.6292177157688172,209.76719883510046,3.321768440153991,2.5129023495609677,34.24920188533877,37.01428571428572,39.42857142857143,23.559523809523807,20.571428571428573,1.2750000000000001,24.55,6.485714285714286,AAS2020_subregion,CHIRPS_v2.0_monthly+CHIRPS_v2.0_daily_climateserv,NASA_POWER_daily,,,subregion,False,False,A,"Yields from official AAS subregion estimates. Climate features from district centroids (CHIRPS monthly + CHIRPS daily via ClimateSERV + NASA POWER), aggregated to subregion by district mean."
Karamoja,total_2020,34225.558410464815,19311.923083179463,27723.50979852325,1.4355644271735015,0.8100235930715013,22.711789575580205,24.43016242589296,32.239936609426564,0.4357455661768065,2020,2020.0,1316.5976358354092,15.142857142857142,6.142857142857143,2.5714285714285716,99.28571428571429,53.42857142857143,18.0,12.77019983400575,111.91937841687884,66.71428571428571,316.14285714285717,250.42857142857142,0.14285714285714285,2020.0,3078.612857142857,49.57142857142857,2.7142857142857144,9.0,5.428571428571429,490.7982657296317,444.2856695992606,53.92278930119106,535.8876364571707,1524.894361087254,0.6198793666330776,246.31166076660156,10.635579790387835,8.857142857142858,542.8523216928754,4.457076029416298,168.09947095598494,2.6292177157688172,209.76719883510046,3.321768440153991,2.5129023495609677,34.24920188533877,37.01428571428572,39.42857142857143,23.559523809523807,20.571428571428573,1.2750000000000001,24.55,6.485714285714286,AAS2020_subregion,CHIRPS_v2.0_monthly+CHIRPS_v2.0_daily_climateserv,NASA_POWER_daily,,,subregion,False,False,A,"Yields from official AAS subregion estimates. Climate features from district centroids (CHIRPS monthly + CHIRPS daily via ClimateSERV + NASA POWER), aggregated to subregion by district mean."
Kigezi,first_season_2020,5228.6625781950825,4389.13769589533,7368.617378566739,1.6788303054282812,1.4092738378827194,25.8180164851992,27.98378595558704,32.09402224593719,0.160562069122761,2020,2020.0,419.8052535884082,16.0,3.0,1.6,45.4,11.6,3.4,9.334573627051634,79.99146547317505,70.2,172.8,103.6,0.0,2020.0,1226.184,0.0,0.0,0.0,0.0,366.7005142211914,417.3038024902344,306.25871353149415,107.26607494354248,1197.5291051864624,0.592968414615566,199.07511291503906,8.237049102783203,10.0,75.93529834747315,0.7648774248931078,17.782861328125,0.4063375125656762,25.924378967285158,0.493283613934104,-1.019403368249541,29.831596063494146,39.79666666666667,32.08,28.139999999999997,37.58,1.1653333333333333,24.080000000000002,5.66,AAS2020_subregion,CHIRPS_v2.0_monthly+CHIRPS_v2.0_daily_climateserv,NASA_POWER_daily,,,subregion,False,False,A,"Yields from official AAS subregion estimates. Climate features from district centroids (CHIRPS monthly + CHIRPS daily via ClimateSERV + NASA POWER), aggregated to subregion by district mean."
Kigezi,second_season_2020,9892.739728998818,3581.735668011803,16405.878281369343,4.580426866194772,1.658375609870581,23.034586873294348,18.717003393404777,25.93422094886716,0.6379430000050867,2020,2020.0,463.22811539545654,8.4,1.6,0.4,56.2,14.6,3.0,8.43383158217954,73.5714608669281,256.8,299.2,43.4,0.4,2020.0,1226.238,0.0,0.0,0.0,0.0,366.7005142211914,417.3038024902344,306.25871353149415,107.26607494354248,1197.5291051864624,0.592968414615566,199.07511291503906,8.237049102783203,10.0,75.93529834747315,0.7648774248931078,17.782861328125,0.4063375125656762,25.924378967285158,0.493283613934104,-1.019403368249541,29.831596063494146,39.79666666666667,32.08,28.139999999999997,37.58,1.1653333333333333,24.080000000000002,5.66,AAS2020_subregion,CHIRPS_v2.0_monthly+CHIRPS_v2.0_daily_climateserv,NASA_POWER_daily,,,subregion,False,False,A,"Yields from official AAS subregion estimates. Climate features from district centroids (CHIRPS monthly + CHIRPS daily via ClimateSERV + NASA POWER), aggregated to subregion by district mean."
Kigezi,total_2020,15121.4023071939,7970.873363907132,23774.49565993608,2.9826713553861293,1.5722414612714544,20.81745801460174,21.86894045193839,23.20254881528554,0.4728747240515487,2020,2020.0,883.0333689838648,16.2,4.6,2.0,101.6,26.2,6.4,9.009084415346383,81.86837434768677,70.2,299.2,230.0,0.4,2020.0,2452.422,0.0,0.0,0.0,0.0,366.7005142211914,417.3038024902344,306.25871353149415,107.26607494354248,1197.5291051864624,0.592968414615566,199.07511291503906,8.237049102783203,10.0,75.93529834747315,0.7648774248931078,17.782861328125,0.4063375125656762,25.924378967285158,0.493283613934104,-1.019403368249541,29.831596063494146,39.79666666666667,32.08,28.139999999999997,37.58,1.1653333333333333,24.080000000000002,5.66,AAS2020_subregion,CHIRPS_v2.0_monthly+CHIRPS_v2.0_daily_climateserv,NASA_POWER_daily,,,subregion,False,False,A,"Yields from official AAS subregion estimates. Climate features from district centroids (CHIRPS monthly + CHIRPS daily via ClimateSERV + NASA POWER), aggregated to subregion by district mean."
