district,year,yield_tons_ha,MAM,SON,DJF,JJA,annual_rainfall,rain_cv,max_monthly,min_monthly,rainy_months,MAM_tmax,MAM_tmin,MAM_gdd,MAM_heat_stress,MAM_cold_stress,SON_tmax,SON_tmin,SON_gdd,SON_heat_stress,SON_cold_stress,DJF_tmax,DJF_tmin,DJF_gdd,DJF_heat_stress,DJF_cold_stress,JJA_tmax,JJA_tmin,JJA_gdd,JJA_heat_stress,JJA_cold_stress,annual_tmax,annual_tmin,annual_gdd,annual_heat_stress,annual_cold_stress,elevation_m,lat,lon,phh2o,soc,clay,sand,silt,bdod,cec,source_status,n_households,total_area_ha,total_production_kg,fertilizer_kg_ha,planting_density,ndvi_peak,evi_peak,soil_moisture_index,planting_date,solar_radiation
Fort Portal,2016,2.0381001970560617,387.8385904901968,556.0205419450504,94.14357562370368,236.23681243846616,1274.2395204974168,0.5399090595692593,267.97513010083446,20.267606525794317,11,25.16599142733745,15.635892871783554,957.5551694577356,0,0,23.673661360604974,14.762757021373329,839.9988121030531,0,0,28.02157297084472,15.248385363202187,1057.9411489352449,0,0,22.875444746851496,13.420818107355098,750.4002075711555,0,0,24.93416762640966,14.76696334092854,3605.895338067189,0,0,1500,0.671,30.275,,,,,,,,request_failed,,,,,,,,,,
Fort Portal,2017,1.997546876538249,463.58415727797046,509.4692615536878,106.6073009863934,321.33668490939425,1400.997404727446,0.4477907261284858,249.6020271229928,15.928754877068425,10,28.669299880770385,15.910425238134517,1130.9669303869716,0,0,26.75330808163766,15.574346786956276,1015.5854586829812,0,0,28.96054472911184,16.634382235378304,1150.325971214625,0,0,25.380225040581703,15.243888363412331,948.4212707243464,0,0,27.4408444330254,15.840760655970358,4245.299631008925,0,0,1500,0.671,30.275,,,,,,,,request_failed,,,,,,,,,,
Fort Portal,2018,1.854227876348875,406.5558482431391,497.3633353574673,108.04410932287374,226.25795791710112,1238.2212508405812,0.4905223870984707,240.2687612234265,16.29377897117844,11,25.381918995615205,16.255831015839426,995.9387013924196,0,0,25.464177598500232,14.25445120267824,897.1759907360142,0,0,28.45809224172332,15.62692886781548,1081.4510889134883,0,0,25.35344915607264,15.324420033741452,950.8973225216084,0,0,26.164409497977854,15.365407780018652,3925.4631035635302,0,0,1500,0.671,30.275,,,,,,,,request_failed,,,,,,,,,,
Fort Portal,2019,2.063147790124788,354.163098028232,312.44993330109065,75.83351983459309,316.2216269938218,1058.6681781577377,0.4165117358637409,176.71053292388316,4.271396862481067,9,25.931321202485424,14.838157954936454,955.9838591474584,0,0,24.241571071766355,13.517863438973132,808.5159483325116,0,0,27.61054234441971,15.814169460274938,1050.6663637367276,0,0,23.46125604072816,13.864841382114797,797.3646968708483,0,0,25.311172664849902,14.50875805907483,3612.530868087546,0,0,1500,0.671,30.275,,,,,,,,request_failed,,,,,,,,,,
Fort Portal,2020,1.9423115432067264,505.9086031975751,471.9276022057357,118.33372232956184,280.46170541728253,1376.631633150155,0.4537414091940293,229.5807408463969,25.43640112750208,9,25.572849912256604,16.90657669867403,1034.0497460548172,0,0,26.167516506564294,15.823169346012676,999.81208716768,0,0,29.43607030901407,17.629334676748698,1232.2028037358598,0,0,26.065341134086243,15.567218160833294,994.5201070507568,0,0,26.810444465480305,16.481574720567174,4260.584744009114,0,0,1500,0.671,30.275,,,,,,,,request_failed,,,,,,,,0.2544881093005339,,
Fort Portal,2021,1.464435213294372,374.1967541230322,606.3522858187189,155.0556486784201,367.91960880541126,1503.5242974255823,0.4247241136254142,285.56332653876404,26.22708285599288,11,23.908080169000755,15.444537322806704,891.3163907234298,0,0,24.509158141994448,15.341507112327912,903.8660506586843,0,0,28.90991381203243,15.973741960475117,1116.067018400825,0,0,24.633004520996987,15.03318406804289,903.8472450392238,0,0,25.490039161006155,15.448242615913154,3815.0967048221632,0,0,1500,0.671,30.275,,,,,,,,request_failed,,,,,,,,0.2579344299932321,,
Fort Portal,2022,1.8491920679746208,306.51665709390204,428.9241895777308,84.33802915536992,176.9381250776329,996.7170009046356,0.5232048997545198,215.833354284986,8.744819623931129,10,25.60524584699032,15.029221233103906,949.7748981493268,0,0,25.74372485203759,14.771484859786757,933.5399077285588,0,0,26.98404613384717,15.17464259890587,995.6250443253708,0,0,23.476731969716557,13.890908478553335,800.4313616258314,0,0,25.452437200647907,14.716564292587467,3679.371211829088,0,0,1500,0.671,30.275,,,,,,,,request_failed,,,,,,,,0.2482694089412689,,
Fort Portal,2023,2.3767469202388853,432.623225635051,497.6226813928027,106.54481010996903,256.06464884704394,1292.8553659848667,0.4738946236067511,241.67644018103744,20.53807734433133,10,27.50308443185206,17.06237353217776,1129.992174079296,0,0,25.642248568801936,16.02512948702251,986.0334019071624,0,0,28.934722300492272,16.767604729921334,1152.9801453103782,0,0,26.2995545236036,15.65545727762401,1009.231732580987,0,0,27.09490245618747,16.377641256686406,4278.237453877824,0,0,1500,0.671,30.275,,,,,,,,request_failed,,,,,,,,0.2371676390369733,,
Gulu,2015,1.088390805995345,383.818647281395,365.8338423949493,76.5265099139823,371.2480429945525,1197.427042584879,0.4303107402785078,207.5457810762437,6.569664764606639,10,27.42019353187951,19.367871878053013,1233.098441234169,0,0,27.53974087451498,16.82627541986122,1109.001200440051,0,0,32.01288827391326,18.97618473844589,1393.8536066758,0,0,27.613993653767825,17.533894436301463,1157.100354556058,0,0,28.64670408351889,18.1760566181654,4893.053602906078,0,0,1100,2.774,32.299,,,,,,,,request_failed,,,,,,,,,,
Gulu,2016,1.4188245554957817,291.7610562688222,451.7195907122557,64.56537118756395,332.6738867164092,1140.719904885051,0.49187275797058,229.35645559595727,4.676620736131131,10,27.538747173176905,18.059327663577932,1177.9628116630051,0,0,28.732394283650308,17.279866889779157,1184.9143220524754,0,0,31.84068092741802,18.800112946692824,1388.157476685327,1,0,27.967069223111608,17.877449799096592,1190.3450670293155,0,0,29.01972290183921,18.004189324786626,4941.379677430124,1,0,1100,2.774,32.299,,,,,,,,request_failed,,,,,,,,,,
Gulu,2017,1.2449165650019398,298.51119033575293,327.1887109374177,79.67016571705905,352.102054172822,1057.4721211630515,0.4096875942851603,159.63738071937678,18.095241599064785,10,28.63324223643087,19.63313688118724,1300.6194191945044,0,0,29.549538073501896,17.646709793145977,1237.450933739148,0,0,32.91243431090225,18.78678560486415,1424.5501830401902,0,0,28.289736765192824,18.286007974755197,1222.5383409750775,0,0,29.846237846506963,18.588160063488143,5185.15887694892,0,0,1100,2.774,32.299,,,,,,,,request_failed,,,,,,,,,,
Gulu,2018,1.565505597873871,281.973395983069,481.0418812002694,39.22058336835917,332.6066652041363,1134.8425257558338,0.5603881853202023,258.0944115639526,5.338791353757481,10,27.49976592896567,16.597715122563383,1108.9818425254991,0,0,26.52371022195265,16.35330364584986,1038.9195373677508,0,0,28.7077572880732,17.052688697748767,1156.0145546911,0,0,26.6968800974662,15.509042896664852,1022.2069127037034,0,0,27.35702838411443,16.378187590706716,4326.122847288053,0,0,1100,2.774,32.299,,,,,,,,request_failed,,,,,,,,,,
Gulu,2019,1.1756383757027449,383.160374235724,434.8226921671296,138.11344505651488,378.7011101082973,1334.7976215676658,0.3447886804188741,200.26819495523912,17.664445019113586,11,28.419895345930478,19.11814542171239,1266.9268164350906,0,0,28.877690588636607,17.21078977395427,1186.9464622231314,0,0,30.659093369528453,19.83086859828449,1369.546565122826,0,0,28.389922776706342,17.730676526784247,1199.896482831634,0,0,29.086650520200468,18.472620080183848,5023.316326612682,0,0,1100,2.774,32.299,,,,,,,,request_failed,,,,,,,,,,
Gulu,2020,1.1688266394847815,321.74135440296345,520.4739594999962,62.741212479426025,405.23108221087614,1310.1876085932618,0.5140731702226273,281.14840311692444,8.746160183544099,9,27.79099735045662,17.915633596194997,1181.8673144380246,0,0,27.504414170149147,15.496052416343652,1046.9252349037358,0,0,28.03745927892,17.978398329506607,1183.0493206117123,0,0,26.10236232990539,15.153229872080765,978.27338849895,0,0,27.3588082823578,16.635828553531507,4390.115258452423,0,0,1100,2.774,32.299,,,,,,,,request_failed,,,,,,,,0.2683937661349773,,
Gulu,2021,1.27659623746318,255.67734834604417,471.9519177341019,81.43132194391463,319.21835262441755,1128.2789406484785,0.4962918927695478,239.0504609859615,13.862930582882438,11,30.65301693701753,18.956209629431683,1364.396295598508,0,0,29.966150395973187,18.77977731757176,1307.0950137933255,0,0,32.14503718370744,20.547666709972532,1467.773620839023,0,0,27.72966462519948,19.20062936016346,1238.9047836160837,0,0,30.12346728547441,19.37107075428486,5378.16971384694,0,0,1100,2.774,32.299,,,,,,,,request_failed,,,,,,,,0.2482651260991891,,
Gulu,2022,1.3922776182542844,311.1038628037235,452.2515165630106,36.4238470875533,364.1854546788513,1163.9646811331386,0.5339668960486181,244.22819748063648,3.0511193188362395,11,27.1430723404114,18.39029831807086,1174.392654619478,0,0,26.63991692965949,16.630973662393856,1059.6104350183173,0,0,29.658620239765767,19.129231113249958,1291.14533720831,0,0,26.83973995132041,17.39011436565978,1113.7931613591584,0,0,27.570337365289276,17.88515436484361,4638.941588205264,0,0,1100,2.774,32.299,,,,,,,,request_failed,,,,,,,,0.2427211677034696,,
Gulu,2023,1.4663936332786898,521.796348463321,512.0660057021166,102.71554156948577,414.5620821820481,1551.1399779169717,0.4379820888838561,273.9259992577765,15.542910705045898,9,30.40786467677988,20.34194889122313,1414.656217471132,0,0,30.390219680004776,18.54664080596436,1318.229559479758,0,0,31.95346400336142,20.76148468194868,1468.487262828845,0,0,28.637238133615146,18.79563945251827,1261.9261637202856,0,0,30.3471966234403,19.61142845791361,5463.299203500021,0,0,1100,2.774,32.299,,,,,,,,request_failed,,,,,,,,0.2509866828719775,,
Hoima,2015,1.6287544737119724,444.6816624891438,483.27165509524207,108.11672709492872,303.2630685545048,1339.3331132338194,0.4391811068646007,205.8658974480111,19.805977225504623,10,27.84859197769639,18.38552038998833,1207.0071813665077,0,0,27.9468321262326,16.71283851367562,1122.5029781696169,0,0,30.402311433371565,19.30738778391889,1332.4051646271514,0,0,27.08258085204044,17.43733741902753,1128.5161074071264,0,0,28.320079097335253,17.960771026652594,4790.431431570402,0,0,1100,1.433,31.35,,,,,,,,request_failed,,,,,,,,,,
Hoima,2016,1.4071873786910716,431.7948002904756,466.1072074373091,67.39319816229415,250.8217859148818,1216.116991804961,0.5237433090159163,246.6455586973481,7.580366535130009,8,30.593785167728125,17.514707819192306,1293.5379713756688,0,0,27.42341545612686,16.7638229617756,1101.268742055851,0,0,30.423727595332792,17.868452441605193,1288.792049668516,0,0,27.934684025833864,17.07571287006085,1151.0966284528267,0,0,29.09390306125541,17.30567402315849,4834.695391552862,0,0,1100,1.433,31.35,,,,,,,,request_failed,,,,,,,,,,
Hoima,2017,1.765898822195226,529.8418101695579,613.3325905666521,136.6833903487763,345.0869782171705,1624.9447693021568,0.4515000287796846,306.96916084852336,24.99093514246304,9,29.65277348832009,18.100027031104577,1277.5475130576624,0,0,28.54261693454312,17.01780143248587,1163.2470122059976,0,0,29.9363915557999,18.2236852919549,1265.317049796644,0,0,27.54312830464026,17.741974691660506,1162.5711082043597,0,0,28.91872757082584,17.770872111801467,4868.682683264664,0,0,1100,1.433,31.35,,,,,,,,request_failed,,,,,,,,,,
Hoima,2018,1.3532134637141984,410.8559164309286,403.5357115656568,89.19015138610688,298.9001148224586,1202.4818942051509,0.4319561459227025,222.74306209886672,8.86354319573893,9,30.00351077041524,17.931187501265242,1286.3426080273505,0,0,29.421804611980363,17.149144275352352,1209.8173257193089,0,0,30.248669223420396,17.81025934324725,1259.059342431592,0,0,26.572800148008685,18.13620319446378,1135.68569239174,0,0,29.061696188456168,17.756698578582157,4890.904968569991,0,0,1100,1.433,31.35,,,,,,,,request_failed,,,,,,,,,,
Hoima,2019,1.956110037208764,399.8322923014904,373.5976889020809,119.6205274220978,344.9462640015052,1237.9967726271743,0.3597159972665952,207.46207145995336,28.19350950274708,10,28.285998207356094,17.845827594797083,1202.1456383151387,0,0,26.96930379555286,16.54645521571604,1069.8187597525484,0,0,29.007194109690406,17.861456757919274,1205.4472717407364,0,0,26.990507555199056,16.06245583504615,1059.7139457667886,0,0,27.8132509169496,17.079048850869636,4537.125615575212,0,0,1100,1.433,31.35,,,,,,,,request_failed,,,,,,,,,,
Hoima,2020,1.748183158436433,302.85853799089483,476.6757149531014,64.07582376808233,265.27455549223583,1108.8846322043144,0.5289636221610394,253.83053854513744,6.044651603456639,10,28.89269635443832,20.164299795796087,1336.4808773445802,0,0,31.08285635021798,19.021924932378894,1369.156250817889,0,0,30.73004775609976,19.47266772081676,1372.7529247475466,0,0,27.536258717381013,19.315917941344672,1234.8318969374925,0,0,29.560464794534276,19.493702597584107,5313.221949847508,0,0,1100,1.433,31.35,,,,,,,,request_failed,,,,,,,,0.259871235738198,,
Hoima,2021,1.8560779142653048,332.3956591850406,480.1927987787813,49.411656438317166,239.3484093100704,1101.3485237122095,0.5672035690566424,270.9577524265724,14.851595108809043,8,28.95440283244093,19.66196265534356,1316.9852919579007,0,0,29.479156996973447,19.92276129839519,1337.7700956614467,0,0,32.07353025388593,19.700827051355628,1428.4375892004064,0,0,30.055387172513274,18.63353311742826,1319.5583875513462,0,0,30.140619313953398,19.47977103063065,5402.7513643711,0,0,1100,1.433,31.35,,,,,,,,request_failed,,,,,,,,0.2414334478477637,,
Hoima,2022,2.0406983599529416,397.3880103162016,644.5366945263852,117.55110599428308,307.7179491092224,1467.1937599460923,0.5167188228746122,331.510416748458,20.58714947691453,8,28.751621452389735,18.090935713348888,1234.9499704828368,0,0,28.92466962096765,16.85224685124827,1174.0319086189045,0,0,30.10279226486288,18.73481762813003,1290.6883537206131,0,0,27.097703577941346,17.558348212717046,1134.7179761723378,0,0,28.7191967290404,17.80908710136106,4834.388208994692,0,0,1100,1.433,31.35,,,,,,,,request_failed,,,,,,,,0.2371760122478008,,
Hoima,2023,1.723710403362679,403.54772473573007,462.2729372925046,45.362972911878025,336.0165266977693,1247.200161637882,0.5137375679365787,218.83379509082567,18.117083693394264,10,31.778671860638426,21.205646100775823,1518.530138058302,1,0,31.226504090969144,19.74055267897044,1409.4641751251684,0,0,32.42188367651394,20.61739480884748,1483.3238723028553,0,0,30.083178889422047,19.50454146444861,1361.4850500705704,0,0,31.37755962938589,20.26703376326059,5772.803235556896,1,0,1100,1.433,31.35,,,,,,,,request_failed,,,,,,,,0.239217339704434,,
Iganga,2015,2.254942069274164,441.7658915344354,517.5702642479242,72.79323297810086,304.80595108455617,1336.9353398450166,0.5059627175010375,248.92511343078547,9.185381711629086,9,30.75624439917607,18.93755524883437,1365.934312720296,0,0,28.62203055542012,18.198327916917023,1221.0434532718734,0,0,31.0374347647687,19.74990215372484,1380.6131854757582,0,0,28.982751213697195,18.198933534111767,1250.714347538415,0,0,29.84961523326552,18.771179713397,5218.305299006343,0,0,1100,0.617,33.483,,,,,,,,request_failed,,,,,,,,,,
Iganga,2016,2.243377709115173,510.4205003821943,649.148663185429,108.22605044638884,378.7838565572149,1646.579070571227,0.4848032475024164,311.98031444741224,22.42144832415977,9,26.983184320978257,17.49154943899561,1127.8290827662345,0,0,27.91710697771377,15.81106090951072,1080.548940765148,0,0,29.911958558976607,17.94971749727772,1264.4224998807017,0,0,25.40258222515777,16.770362191120572,1020.0222112699684,0,0,27.553708020706605,17.00567250922616,4492.822734682052,0,0,1100,0.617,33.483,,,,,,,,request_failed,,,,,,,,,,
Iganga,2017,2.315042599123879,488.1821109698856,554.4802729956947,101.00395551805076,406.1909947472124,1549.8573342308437,0.4478568348817082,265.4087087211307,19.569479492191988,11,29.80122329242788,19.308749615874085,1339.529280527845,0,0,28.30156799037388,17.76654115813332,1185.012893717406,0,0,31.028609164357515,18.197053141782337,1309.4970201827823,0,0,29.19614790530014,17.267142211499927,1216.990854295038,0,0,29.58188708811485,18.134871531822416,5051.030048723071,0,0,1100,0.617,33.483,,,,,,,,request_failed,,,,,,,,,,
Iganga,2018,2.0754236773638493,487.452479109298,471.254737142589,77.61843553443155,324.00883966529943,1360.334491451618,0.4833219158559287,243.9691697361135,17.591076342275656,11,27.37931148679243,17.211494587393723,1132.0832028198306,0,0,27.412811982460585,16.030953522037994,1065.7160499638153,0,0,27.83467334898478,17.108073452200742,1119.845783378022,0,0,26.883775883186093,15.75920516895888,1040.1940216378846,0,0,27.37764317535597,16.527431682647833,4357.839057799552,0,0,1100,0.617,33.483,,,,,,,,request_failed,,,,,,,,,,
Iganga,2019,2.6797249808028747,438.8570919235933,571.1855029925582,94.1115157307935,350.5518125223989,1454.705923169344,0.4793267179271031,297.49589200501737,11.594149205631554,9,30.34952867037371,21.190197682929263,1450.8266358703986,0,0,29.45277440347331,18.82886221179553,1287.5226742401858,0,0,32.97946798117833,20.93128330048029,1526.9497543287368,0,0,28.622645634301545,19.82275323999416,1307.755733165649,0,0,30.351104172331727,20.19327410879981,5573.05479760497,0,0,1100,0.617,33.483,,,,,,,,request_failed,,,,,,,,,,
Iganga,2020,2.018791183526957,585.702464783476,566.2544731191389,131.86474081548076,430.3651960424623,1714.1868747605577,0.423389173499331,278.8683008298996,21.93337157135109,10,29.16172233051384,19.516591812110956,1318.9195333845082,0,0,29.77824714169117,17.755312039406462,1252.8215815789204,0,0,32.06308983605148,19.491502307628327,1435.3929324157357,0,0,28.340365859246976,17.707005322250357,1199.8552126912434,0,0,29.835856291875867,18.61760287034902,5206.989260070408,0,0,1100,0.617,33.483,,,,,,,,request_failed,,,,,,,,0.2537254927059014,,
Iganga,2021,2.2376424102876458,461.7931654891477,520.1474958776157,92.49664707958688,376.02651320564473,1450.463821651995,0.4527157503893335,248.7992568827284,11.305005868765654,8,28.548128831743316,18.912798103542816,1262.632205810271,0,0,29.14173558695855,17.003616542415433,1189.4268132824802,0,0,29.836292376328743,18.796213789420527,1286.2018289486284,0,0,24.295586691775217,16.980097599875062,978.731793838232,0,0,27.955435871701457,17.92318150881346,4716.992641879612,0,0,1100,0.617,33.483,,,,,,,,request_failed,,,,,,,,0.2417514336605866,,
Iganga,2022,2.1255740157169964,410.6166651140644,537.1430209949531,106.60955194947584,368.621960535661,1422.9911985941542,0.4403255470188394,291.65859726565503,15.381350005369368,11,28.444152200107435,19.30750537561544,1276.3999348342754,0,0,29.024447139055276,16.579337607193153,1165.4344300825076,0,0,30.685247516809472,18.844526419152803,1322.7174616797356,0,0,27.604814757869487,17.25673375794818,1142.9149040820134,0,0,28.93966540346042,17.997025789977396,4907.466730678532,0,0,1100,0.617,33.483,,,,,,,,request_failed,,,,,,,,0.2407828097542127,,
Iganga,2023,2.8589523149053666,373.11805366328485,484.6856675952312,119.1247078342125,331.0064249479973,1307.934854040726,0.4052040486098561,239.14406319834703,19.759036932855302,8,29.692096353004853,19.7145156024222,1354.0609939921983,0,0,30.538441040154925,19.09685982178843,1348.8777006388234,0,0,29.358983128348047,21.391737772494167,1379.2151000637427,0,0,28.987445969697,19.589708828244586,1314.7911814961667,0,0,29.644241622801204,19.948205506237343,5396.944976190931,0,0,1100,0.617,33.483,,,,,,,,request_failed,,,,,,,,0.2415722099443276,,
Jinja,2015,2.157477255557838,361.7462842535506,463.34740327688655,106.55265613021722,307.3947472013553,1239.0410908620097,0.419649840140375,241.52743131445135,18.203141052361588,9,28.26171294352752,18.02943776026426,1209.0185334381815,0,0,26.373222436479253,15.649958558404622,1002.5040541109372,0,0,29.99942477652056,16.992098756240313,1212.5082408810044,0,0,26.827577213292304,16.366014265746895,1067.1407811306128,0,0,27.865484342454906,16.75937733516402,4491.171609560736,0,0,1200,0.425,33.204,,,,,,,,request_failed,,,,,,,,,,
Jinja,2016,2.1393457445737467,467.2067519581082,587.3387067814517,92.3542787349982,340.0687809263508,1486.968518400909,0.4935615496400753,278.20915771361655,15.51493066046108,10,29.008930209357448,16.804955929415055,1185.9586097349825,0,0,28.056144171835975,16.692847465569596,1126.4310357676643,0,0,27.437349602979584,17.623249061628353,1137.2466851933743,0,0,27.74953423642152,16.54597638168714,1117.5109369255565,0,0,28.062989555148636,16.916757209575035,4567.147267621578,0,0,1200,0.425,33.204,,,,,,,,request_failed,,,,,,,,,,
Jinja,2017,2.5194855688405977,455.29479764683566,673.2707117124264,120.08987128103854,410.2494869953024,1658.9048676356028,0.4751432432587158,334.41671714362303,24.89652417924527,10,28.163084582132644,18.36288422874313,1220.7786026145268,0,0,26.6684603503018,17.21304214734661,1085.9685644015167,0,0,28.54664304486576,18.162863767161024,1201.5454009106388,0,0,26.61193004432268,15.933125571913628,1037.418808336634,0,0,27.497529505405723,17.417978928791097,4545.711376263316,0,0,1200,0.425,33.204,,,,,,,,request_failed,,,,,,,,,,
Jinja,2018,2.0879275922606277,374.68538825003697,349.1599473787142,63.29096166773706,244.60137770095872,1031.737674997447,0.4748942110018572,190.35056985454264,12.257273490175308,9,28.9971466938716,17.317359537119085,1211.7228384630112,0,0,29.46716160223044,16.63712340499927,1188.3080675637705,0,0,30.364025394799643,18.428802906945087,1292.2702665539548,0,0,27.82506022802946,16.537897079416627,1121.6562177252565,0,0,29.16334847973278,17.230295732120016,4813.957390305993,0,0,1200,0.425,33.204,,,,,,,,request_failed,,,,,,,,,,
Jinja,2019,2.535568199388824,579.8806008339973,707.555894574923,122.68601797323868,446.2431933631643,1856.3657067453232,0.4690702103670708,367.78280635470986,19.78617244249413,11,27.504752572882182,19.17915116138636,1226.6817370707104,0,0,27.297705944835545,15.893253364042003,1054.8903840475225,0,0,30.51688169049564,18.398685224799667,1294.4009187254164,0,0,27.82992151635037,17.18655278065265,1150.388429880724,0,0,28.28731543114093,17.664410632720173,4726.361469724373,0,0,1200,0.425,33.204,,,,,,,,request_failed,,,,,,,,,,
