crop,sub_region,season_group,area_planted_ha,area_harvested_ha,production_mt,yield_over_harvested,yield_over_planted,cv_area_planted_pct,cv_area_harvested_pct,cv_production_pct,year,harvest_loss_ratio,yield_source,rainfall_source,temperature_source,soil_source,soil_moisture_source,yield_granularity,is_proxy,is_imputed,data_quality_score,data_quality_note
banana_food,Acholi,total_2020,1795.16820215497,,11037.387668206688,,6.148386348954432,30.19370094914086,,28.14557281103379,2020,,AAS2020_subregion,,,,,subregion,False,False,A,"Official AAS 2020 Chapter 6 sub-region estimates, survey-weighted with published CVs."
banana_food,Ankole,first_season_2020,165341.0944525888,,1834935.6548374656,,11.097880178624496,6.651427189345038,,6.531537833280882,2020,,AAS2020_subregion,,,,,subregion,False,False,A,"Official AAS 2020 Chapter 6 sub-region estimates, survey-weighted with published CVs."
banana_food,Ankole,second_season_2020,155924.06846624165,,1455503.4456332931,,9.334693867024235,7.41050164817202,,7.731562372031703,2020,,AAS2020_subregion,,,,,subregion,False,False,A,"Official AAS 2020 Chapter 6 sub-region estimates, survey-weighted with published CVs."
banana_food,Ankole,total_2020,155924.06846624165,,3290439.100470759,,21.102829940479367,6.674722647250525,,6.635249628773312,2020,,AAS2020_subregion,,,,,subregion,False,False,A,"Official AAS 2020 Chapter 6 sub-region estimates, survey-weighted with published CVs."
banana_food,Bukedi,first_season_2020,14747.923074180577,,48626.77882045923,,3.297195040675992,14.501291541916984,,21.72458058316935,2020,,AAS2020_subregion,,,,,subregion,False,False,A,"Official AAS 2020 Chapter 6 sub-region estimates, survey-weighted with published CVs."
banana_food,Bukedi,second_season_2020,10615.356125762752,,38915.35461648589,,3.6659490416945086,12.401985467654988,,17.552725651746254,2020,,AAS2020_subregion,,,,,subregion,False,False,A,"Official AAS 2020 Chapter 6 sub-region estimates, survey-weighted with published CVs."
banana_food,Bukedi,total_2020,10615.356125762752,,87542.13343694512,,8.246744847729252,13.26698608429658,,19.29712208855941,2020,,AAS2020_subregion,,,,,subregion,False,False,A,"Official AAS 2020 Chapter 6 sub-region estimates, survey-weighted with published CVs."
banana_food,Bunyoro,first_season_2020,46475.750903384906,,422980.3166122231,,9.101096989084189,14.345533109252145,,18.299675011726084,2020,,AAS2020_subregion,,,,,subregion,False,False,A,"Official AAS 2020 Chapter 6 sub-region estimates, survey-weighted with published CVs."
banana_food,Bunyoro,second_season_2020,50832.76329588961,,400765.5155937685,,7.884000192178708,16.77749665241051,,17.32058529243832,2020,,AAS2020_subregion,,,,,subregion,False,False,A,"Official AAS 2020 Chapter 6 sub-region estimates, survey-weighted with published CVs."
banana_food,Bunyoro,total_2020,50832.76329588961,,823745.8322059915,,16.205017764056915,14.32235587274021,,16.17733138196757,2020,,AAS2020_subregion,,,,,subregion,False,False,A,"Official AAS 2020 Chapter 6 sub-region estimates, survey-weighted with published CVs."
banana_food,Busoga,first_season_2020,36146.32982865225,,182366.58978371412,,5.045231165880552,9.455940138740733,,11.920089951179902,2020,,AAS2020_subregion,,,,,subregion,False,False,A,"Official AAS 2020 Chapter 6 sub-region estimates, survey-weighted with published CVs."
banana_food,Busoga,second_season_2020,32178.059654281045,,165309.5738977772,,5.137338163762899,9.66191202539544,,12.696429469215406,2020,,AAS2020_subregion,,,,,subregion,False,False,A,"Official AAS 2020 Chapter 6 sub-region estimates, survey-weighted with published CVs."
banana_food,Busoga,total_2020,32178.059654281045,,347676.1636814914,,10.804758503679253,9.458428872692142,,11.56409276675046,2020,,AAS2020_subregion,,,,,subregion,False,False,A,"Official AAS 2020 Chapter 6 sub-region estimates, survey-weighted with published CVs."
banana_food,Elgon,first_season_2020,48373.09659056031,,363305.8446828532,,7.510493854837275,14.112418617036946,,19.446905939096563,2020,,AAS2020_subregion,,,,,subregion,False,False,A,"Official AAS 2020 Chapter 6 sub-region estimates, survey-weighted with published CVs."
banana_food,Elgon,second_season_2020,45221.4012613652,,297771.3625733476,,6.584744264166531,13.88920608802375,,16.58209423190758,2020,,AAS2020_subregion,,,,,subregion,False,False,A,"Official AAS 2020 Chapter 6 sub-region estimates, survey-weighted with published CVs."
banana_food,Elgon,total_2020,45221.4012613652,,661077.2072562007,,14.61868028890539,13.655880265208229,,17.692298411986084,2020,,AAS2020_subregion,,,,,subregion,False,False,A,"Official AAS 2020 Chapter 6 sub-region estimates, survey-weighted with published CVs."
banana_food,Karamoja,second_season_2020,366.7436994560677,,182.74903830549547,,0.4983017801711057,100.0,,100.0,2020,,AAS2020_subregion,,,,,subregion,False,False,A,"Official AAS 2020 Chapter 6 sub-region estimates, survey-weighted with published CVs."
banana_food,Karamoja,total_2020,366.7436994560677,,182.74903830549547,,0.4983017801711057,99.99999999999991,,100.0,2020,,AAS2020_subregion,,,,,subregion,False,False,A,"Official AAS 2020 Chapter 6 sub-region estimates, survey-weighted with published CVs."
banana_food,Kigezi,first_season_2020,23841.605820921137,,185957.2540428831,,7.799695013819272,16.12121552211238,,18.2936065536494,2020,,AAS2020_subregion,,,,,subregion,False,False,A,"Official AAS 2020 Chapter 6 sub-region estimates, survey-weighted with published CVs."
banana_food,Kigezi,second_season_2020,19163.01302964884,,168691.62593412824,,8.802980286718487,15.039077807427928,,16.938903078039008,2020,,AAS2020_subregion,,,,,subregion,False,False,A,"Official AAS 2020 Chapter 6 sub-region estimates, survey-weighted with published CVs."
banana_food,Kigezi,total_2020,19163.01302964884,,354648.8799770113,,18.50694770328141,15.43871649742453,,17.520157109621156,2020,,AAS2020_subregion,,,,,subregion,False,False,A,"Official AAS 2020 Chapter 6 sub-region estimates, survey-weighted with published CVs."
banana_food,Lango,first_season_2020,1435.8117632120811,,5543.982811483071,,3.861218408658614,27.731315077920986,,40.45207586025709,2020,,AAS2020_subregion,,,,,subregion,False,False,A,"Official AAS 2020 Chapter 6 sub-region estimates, survey-weighted with published CVs."
banana_food,Lango,second_season_2020,1798.4653074853015,,7660.002837574311,,4.259188545752315,50.25580686488323,,36.153420399336085,2020,,AAS2020_subregion,,,,,subregion,False,False,A,"Official AAS 2020 Chapter 6 sub-region estimates, survey-weighted with published CVs."
banana_food,Lango,total_2020,1798.4653074853015,,13203.985649057382,,7.341807258723168,33.18326532768467,,30.48272930479037,2020,,AAS2020_subregion,,,,,subregion,False,False,A,"Official AAS 2020 Chapter 6 sub-region estimates, survey-weighted with published CVs."
banana_food,North Buganda,first_season_2020,141562.0546035566,,787277.5703964132,,5.5613601582795456,8.347271512938399,,9.57969120190574,2020,,AAS2020_subregion,,,,,subregion,False,False,A,"Official AAS 2020 Chapter 6 sub-region estimates, survey-weighted with published CVs."
banana_food,North Buganda,second_season_2020,153406.28737105403,,847914.3373515769,,5.527246320098145,8.270615581982092,,9.039770961638972,2020,,AAS2020_subregion,,,,,subregion,False,False,A,"Official AAS 2020 Chapter 6 sub-region estimates, survey-weighted with published CVs."
banana_food,North Buganda,total_2020,153406.28737105403,,1635191.90774799,,10.659223528386695,7.880660486634314,,8.370140950628876,2020,,AAS2020_subregion,,,,,subregion,False,False,A,"Official AAS 2020 Chapter 6 sub-region estimates, survey-weighted with published CVs."
banana_food,South Buganda,first_season_2020,160563.73071383577,,1330485.0524928267,,8.28633618923616,9.407632102497866,,8.885502397090148,2020,,AAS2020_subregion,,,,,subregion,False,False,A,"Official AAS 2020 Chapter 6 sub-region estimates, survey-weighted with published CVs."
banana_food,South Buganda,second_season_2020,134793.7539429394,,862405.326309889,,6.397962079718921,7.563718347468121,,8.178934819520531,2020,,AAS2020_subregion,,,,,subregion,False,False,A,"Official AAS 2020 Chapter 6 sub-region estimates, survey-weighted with published CVs."
banana_food,South Buganda,total_2020,134793.7539429394,,2192890.378802716,,16.26848659271709,8.18642978252948,,8.022845268462998,2020,,AAS2020_subregion,,,,,subregion,False,False,A,"Official AAS 2020 Chapter 6 sub-region estimates, survey-weighted with published CVs."
banana_food,Teso,first_season_2020,6811.119569504331,,16506.667284024323,,2.423488108758245,20.666712937317552,,26.700601262946428,2020,,AAS2020_subregion,,,,,subregion,False,False,A,"Official AAS 2020 Chapter 6 sub-region estimates, survey-weighted with published CVs."
banana_food,Teso,second_season_2020,14132.105083898068,,14506.621161450374,,1.0265010821338303,24.29963613549902,,25.790599323954204,2020,,AAS2020_subregion,,,,,subregion,False,False,A,"Official AAS 2020 Chapter 6 sub-region estimates, survey-weighted with published CVs."
banana_food,Teso,total_2020,14132.105083898068,,31013.288445474696,,2.1945271607703245,21.7880486526544,,25.94219366099952,2020,,AAS2020_subregion,,,,,subregion,False,False,A,"Official AAS 2020 Chapter 6 sub-region estimates, survey-weighted with published CVs."
banana_food,Tooro,first_season_2020,93354.42569434816,,867530.5362659349,,9.292869939624692,10.565654985132554,,11.171148121404087,2020,,AAS2020_subregion,,,,,subregion,False,False,A,"Official AAS 2020 Chapter 6 sub-region estimates, survey-weighted with published CVs."
banana_food,Tooro,second_season_2020,92038.3462490942,,730018.7802509171,,7.931680761355505,12.707934153475168,,13.971229714406366,2020,,AAS2020_subregion,,,,,subregion,False,False,A,"Official AAS 2020 Chapter 6 sub-region estimates, survey-weighted with published CVs."
banana_food,Tooro,total_2020,92038.3462490942,,1597549.316516852,,17.357431783848185,11.4052786881274,,12.04129892046653,2020,,AAS2020_subregion,,,,,subregion,False,False,A,"Official AAS 2020 Chapter 6 sub-region estimates, survey-weighted with published CVs."
banana_food,West Nile,first_season_2020,7034.011235723955,,36024.149498109975,,5.121423365824677,31.18395956686499,,38.17105763844667,2020,,AAS2020_subregion,,,,,subregion,False,False,A,"Official AAS 2020 Chapter 6 sub-region estimates, survey-weighted with published CVs."
banana_food,West Nile,second_season_2020,9568.60895656797,,38852.81095003959,,4.060445058042706,35.276539872925866,,37.40096732364629,2020,,AAS2020_subregion,,,,,subregion,False,False,A,"Official AAS 2020 Chapter 6 sub-region estimates, survey-weighted with published CVs."
banana_food,West Nile,total_2020,9568.60895656797,,74876.96044814956,,7.825271237231762,32.21558602454264,,36.519001822213646,2020,,AAS2020_subregion,,,,,subregion,False,False,A,"Official AAS 2020 Chapter 6 sub-region estimates, survey-weighted with published CVs."
banana_sweet,Acholi,first_season_2020,1856.5525152067528,,5056.811860633791,,2.7237645147197176,25.952201698106016,,45.859883861749005,2020,,AAS2020_subregion,,,,,subregion,False,False,A,"Official AAS 2020 Chapter 6 sub-region estimates, survey-weighted with published CVs."
banana_sweet,Acholi,second_season_2020,2418.265334417532,,5779.715010187649,,2.390025167184461,22.92452075818883,,24.861042456128743,2020,,AAS2020_subregion,,,,,subregion,False,False,A,"Official AAS 2020 Chapter 6 sub-region estimates, survey-weighted with published CVs."
banana_sweet,Acholi,total_2020,2418.265334417532,,10836.52687082144,,4.481115747140107,21.53000494513479,,29.76103142097281,2020,,AAS2020_subregion,,,,,subregion,False,False,A,"Official AAS 2020 Chapter 6 sub-region estimates, survey-weighted with published CVs."
banana_sweet,Ankole,first_season_2020,1704.6968464242595,,9648.58846073692,,5.66000252829447,21.687112995835207,,23.20868748208273,2020,,AAS2020_subregion,,,,,subregion,False,False,A,"Official AAS 2020 Chapter 6 sub-region estimates, survey-weighted with published CVs."
banana_sweet,Ankole,second_season_2020,1371.9245361413678,,7984.137124756056,,5.819662025443464,19.17229247893698,,22.380509181745232,2020,,AAS2020_subregion,,,,,subregion,False,False,A,"Official AAS 2020 Chapter 6 sub-region estimates, survey-weighted with published CVs."
banana_sweet,Ankole,total_2020,1371.9245361413678,,17632.725585492975,,12.852547732024846,19.793473612057,,21.508089746692477,2020,,AAS2020_subregion,,,,,subregion,False,False,A,"Official AAS 2020 Chapter 6 sub-region estimates, survey-weighted with published CVs."
banana_sweet,Bukedi,first_season_2020,1990.5269680363572,,4748.607287488433,,2.385603090910597,22.71747692158807,,27.35013560789572,2020,,AAS2020_subregion,,,,,subregion,False,False,A,"Official AAS 2020 Chapter 6 sub-region estimates, survey-weighted with published CVs."
banana_sweet,Bukedi,second_season_2020,771.4683152463656,,2338.792436769201,,3.031611785666552,21.97092843707173,,25.028410865354907,2020,,AAS2020_subregion,,,,,subregion,False,False,A,"Official AAS 2020 Chapter 6 sub-region estimates, survey-weighted with published CVs."
banana_sweet,Bukedi,total_2020,771.4683152463656,,7087.399724257633,,9.186896706178135,21.225381110454208,,24.59213942136979,2020,,AAS2020_subregion,,,,,subregion,False,False,A,"Official AAS 2020 Chapter 6 sub-region estimates, survey-weighted with published CVs."
banana_sweet,Bunyoro,first_season_2020,1678.880370508351,,8068.091568252332,,4.80563815622514,47.099777403740525,,52.74687747922621,2020,,AAS2020_subregion,,,,,subregion,False,False,A,"Official AAS 2020 Chapter 6 sub-region estimates, survey-weighted with published CVs."
banana_sweet,Bunyoro,second_season_2020,3351.1269058364146,,6419.799963352772,,1.9157137714396528,61.72600717473588,,61.45384730209516,2020,,AAS2020_subregion,,,,,subregion,False,False,A,"Official AAS 2020 Chapter 6 sub-region estimates, survey-weighted with published CVs."
banana_sweet,Bunyoro,total_2020,3351.1269058364146,,14487.891531605104,,4.323289430302562,55.10571942739604,,55.8958939683845,2020,,AAS2020_subregion,,,,,subregion,False,False,A,"Official AAS 2020 Chapter 6 sub-region estimates, survey-weighted with published CVs."
banana_sweet,Busoga,first_season_2020,1034.3242581149104,,3031.0256599270183,,2.9304404650154496,37.57975766146542,,34.03700084749238,2020,,AAS2020_subregion,,,,,subregion,False,False,A,"Official AAS 2020 Chapter 6 sub-region estimates, survey-weighted with published CVs."
banana_sweet,Busoga,second_season_2020,900.1993221357967,,2097.4766283991617,,2.3300135612441104,32.45699289854836,,33.55400344432962,2020,,AAS2020_subregion,,,,,subregion,False,False,A,"Official AAS 2020 Chapter 6 sub-region estimates, survey-weighted with published CVs."
banana_sweet,Busoga,total_2020,900.1993221357967,,5128.50228832618,,5.697074150376372,33.45275216413794,,31.038814638113355,2020,,AAS2020_subregion,,,,,subregion,False,False,A,"Official AAS 2020 Chapter 6 sub-region estimates, survey-weighted with published CVs."
banana_sweet,Elgon,first_season_2020,6217.30928819469,,22374.114108961505,,3.598681209481576,19.3890781977612,,19.268077424702376,2020,,AAS2020_subregion,,,,,subregion,False,False,A,"Official AAS 2020 Chapter 6 sub-region estimates, survey-weighted with published CVs."
banana_sweet,Elgon,second_season_2020,7776.4555152835555,,18483.755036020146,,2.376886873421041,18.524934153565017,,20.010381052485464,2020,,AAS2020_subregion,,,,,subregion,False,False,A,"Official AAS 2020 Chapter 6 sub-region estimates, survey-weighted with published CVs."
banana_sweet,Elgon,total_2020,7776.4555152835555,,40857.86914498165,,5.25404781968869,18.54880481710089,,19.17950752513366,2020,,AAS2020_subregion,,,,,subregion,False,False,A,"Official AAS 2020 Chapter 6 sub-region estimates, survey-weighted with published CVs."
banana_sweet,Karamoja,first_season_2020,207.03273092858055,,,,0.0,100.00000000000004,,,2020,,AAS2020_subregion,,,,,subregion,False,False,A,"Official AAS 2020 Chapter 6 sub-region estimates, survey-weighted with published CVs."
banana_sweet,Karamoja,total_2020,0.0,,0.0,,,100.00000000000004,,,2020,,AAS2020_subregion,,,,,subregion,False,False,A,"Official AAS 2020 Chapter 6 sub-region estimates, survey-weighted with published CVs."
banana_sweet,Kigezi,first_season_2020,932.4107733223852,,3272.114570780822,,3.5093058385860942,39.07185173577676,,40.93625843354243,2020,,AAS2020_subregion,,,,,subregion,False,False,A,"Official AAS 2020 Chapter 6 sub-region estimates, survey-weighted with published CVs."
banana_sweet,Kigezi,second_season_2020,1073.2005254853789,,3650.31749337776,,3.4013377804924407,35.77557093625806,,38.57669734275107,2020,,AAS2020_subregion,,,,,subregion,False,False,A,"Official AAS 2020 Chapter 6 sub-region estimates, survey-weighted with published CVs."
banana_sweet,Kigezi,total_2020,1073.2005254853789,,6922.432064158582,,6.450268984939005,36.40697856364027,,38.85609885098732,2020,,AAS2020_subregion,,,,,subregion,False,False,A,"Official AAS 2020 Chapter 6 sub-region estimates, survey-weighted with published CVs."
banana_sweet,Lango,first_season_2020,2905.14751317654,,5732.8499233794255,,1.9733421099540056,30.64047392084783,,33.90630940927667,2020,,AAS2020_subregion,,,,,subregion,False,False,A,"Official AAS 2020 Chapter 6 sub-region estimates, survey-weighted with published CVs."
banana_sweet,Lango,second_season_2020,1585.0822421648377,,5890.621815766551,,3.716287810859197,33.88495665818714,,31.91505202493804,2020,,AAS2020_subregion,,,,,subregion,False,False,A,"Official AAS 2020 Chapter 6 sub-region estimates, survey-weighted with published CVs."
banana_sweet,Lango,total_2020,1585.0822421648377,,11623.471739145976,,7.333040160282874,29.082457382062017,,31.31479735374752,2020,,AAS2020_subregion,,,,,subregion,False,False,A,"Official AAS 2020 Chapter 6 sub-region estimates, survey-weighted with published CVs."
banana_sweet,North Buganda,first_season_2020,18073.76424692285,,54504.53505362986,,3.015671462180853,23.817132523681188,,23.192171084516644,2020,,AAS2020_subregion,,,,,subregion,False,False,A,"Official AAS 2020 Chapter 6 sub-region estimates, survey-weighted with published CVs."
banana_sweet,North Buganda,second_season_2020,15899.125311981448,,48434.968419534,,3.0463920164862035,21.66039637823188,,30.49009587435156,2020,,AAS2020_subregion,,,,,subregion,False,False,A,"Official AAS 2020 Chapter 6 sub-region estimates, survey-weighted with published CVs."
banana_sweet,North Buganda,total_2020,15899.125311981448,,102939.50347316386,,6.474538784570086,22.25808320618592,,26.144840183562145,2020,,AAS2020_subregion,,,,,subregion,False,False,A,"Official AAS 2020 Chapter 6 sub-region estimates, survey-weighted with published CVs."
banana_sweet,South Buganda,first_season_2020,2295.5698803267837,,19605.76030568036,,8.54069417520385,39.8110836127512,,49.60837931995057,2020,,AAS2020_subregion,,,,,subregion,False,False,A,"Official AAS 2020 Chapter 6 sub-region estimates, survey-weighted with published CVs."
banana_sweet,South Buganda,second_season_2020,2438.5126523183226,,14153.489440214467,,5.804148453672602,36.02573720497077,,38.66412646836601,2020,,AAS2020_subregion,,,,,subregion,False,False,A,"Official AAS 2020 Chapter 6 sub-region estimates, survey-weighted with published CVs."
