district,year,yield_tons_ha,MAM,SON,DJF,JJA,annual_rainfall,rain_cv,max_monthly,min_monthly,rainy_months,MAM_tmax,MAM_tmin,MAM_gdd,MAM_heat_stress,MAM_cold_stress,SON_tmax,SON_tmin,SON_gdd,SON_heat_stress,SON_cold_stress,DJF_tmax,DJF_tmin,DJF_gdd,DJF_heat_stress,DJF_cold_stress,JJA_tmax,JJA_tmin,JJA_gdd,JJA_heat_stress,JJA_cold_stress,annual_tmax,annual_tmin,annual_gdd,annual_heat_stress,annual_cold_stress,elevation_m,lat,lon,phh2o,soc,clay,sand,silt,bdod,cec,source_status,n_households,total_area_ha,total_production_kg,fertilizer_kg_ha,planting_density,ndvi_peak,evi_peak,soil_moisture_index,planting_date,solar_radiation
Kapchorwa,2019,2.6851571367430145,368.7761101129789,412.4747973968328,36.31708072317468,302.25894444892623,1119.8269326819127,0.5216424410270286,183.45456412661872,7.391560115712087,10,23.3359711771876,14.67142464589501,829.0173589033974,0,0,23.84081640082997,12.813878407393156,758.8676591788605,0,0,27.20683225894712,14.598569465012265,979.8259802384624,0,0,23.04482581249244,12.664593966479671,722.8937592426097,0,0,24.35711141236428,13.687116621195026,3290.60475756333,0,0,1800,1.4,34.45,,,,,,,,request_failed,,,,,,,,,,
Kapchorwa,2020,2.6246303461837384,463.2597670976912,455.3540149680204,77.95517976530977,358.68826321632173,1355.2572250473431,0.4608231152937389,220.09204615838263,17.17099052121067,10,25.0558849005552,15.262844287454556,934.0818085850544,0,0,24.128237395231498,14.034293444819722,826.1243300028846,0,0,27.48763130747732,14.750204553900744,1009.2239909753794,0,0,23.69875769486518,12.588498278952532,750.1535193490771,0,0,25.0926278245323,14.158960141281888,3519.583648912396,0,0,1800,1.4,34.45,,,,,,,,request_failed,,,,,,,,0.2378369122743606,,
Kapchorwa,2021,2.9061029429596017,396.0506345979812,621.4702322967422,37.86526214835585,247.439652223426,1302.8257812665054,0.653831134355159,314.1297018361786,6.757846620454223,9,25.580647183114596,14.54584996381034,926.0794862349024,0,0,25.02773402229255,14.6025661780343,892.2559643483726,0,0,26.97923843538304,16.517881548821162,1053.12605021633,0,0,23.864873670084904,14.126781935544264,828.9673632439656,0,0,25.36312332771877,14.948269906552516,3700.42886404357,0,0,1800,1.4,34.45,,,,,,,,request_failed,,,,,,,,0.2036782590051492,,
Kapchorwa,2022,2.455965613956167,497.4115254787701,625.7818496727998,102.34764465972138,358.72498312227845,1584.2660029335698,0.490078763213751,304.6533855139506,14.619909656257764,9,24.091471271908915,13.309012256511387,800.6642748665472,0,0,22.972739467620052,10.785466796074772,625.9921112870843,0,0,23.458339104556455,11.975632942500445,694.2195778099837,0,0,20.08587170752988,11.604185455023762,537.055931455389,0,0,22.652105387903827,11.918574362527592,2657.931895419004,0,0,1800,1.4,34.45,,,,,,,,request_failed,,,,,,,,0.1992406969269116,,
Kapchorwa,2023,2.6875370410921,501.2206663790117,583.5464152287409,34.8661728670094,338.5866550472637,1458.2199095220258,0.5753975674799444,286.36914124081966,10.54911349947528,11,21.963016281972603,13.11711495488876,693.9306328217083,0,0,22.910986939525653,11.751763620326154,667.1516699896636,0,0,25.06144990261146,13.141266614939992,818.298933568047,0,0,21.11137847288522,12.278422030883428,616.1897264448014,0,0,22.761707899248734,12.572141805259584,2795.5709628242203,0,0,1800,1.4,34.45,,,,,,,,request_failed,,,,,,,,0.1965387836098671,,
Mbale,2015,2.7757343839091724,579.4831695985783,664.7639531378957,85.25071833565426,404.12697482262655,1733.6248158947549,0.5119595828237358,301.8509393349929,13.918928519253452,11,28.67913203568457,18.86468640590217,1266.749249308698,0,0,26.912953680595496,17.586275678007905,1114.3567935639182,0,0,29.537699865342763,19.089326864408097,1288.347478035942,0,0,26.739460016430247,16.04231262136956,1047.7382312498985,0,0,27.967311399513267,17.89565039242193,4717.191752158456,0,0,1300,1.075,34.175,,,,,,,,request_failed,,,,,,,,,,
Mbale,2016,2.8064774912952046,515.1303937801925,605.1650745574321,62.721162371124194,319.39642088519685,1502.4130515939455,0.5540395241980771,323.6455943453741,10.255751292570755,11,27.688229278116093,18.83311910471536,1220.178236901438,0,0,27.763766495573407,16.910788215711502,1122.1105032893556,0,0,29.827699517701983,17.974937928521005,1265.213166082137,0,0,27.116584661767444,16.97626459164489,1107.8261093702056,0,0,28.099069988289727,17.673777460148187,4715.3280156431365,0,0,1300,1.075,34.175,,,,,,,,request_failed,,,,,,,,,,
Mbale,2017,2.5243229961592943,495.9819310484604,658.9878916175836,62.23120947251284,401.1695297479308,1618.3705618864874,0.5390912789954498,308.644248324249,16.761502391609632,10,28.37537259787501,17.35609779119886,1183.819931553154,0,0,28.152191277350827,16.58938465401202,1127.643584498535,0,0,31.48516098512276,18.590951953353933,1351.3999103419865,0,0,26.246410053841952,16.641111524523012,1051.3425133227236,0,0,28.564783728547635,17.29438648077196,4714.205939716399,0,0,1300,1.075,34.175,,,,,,,,request_failed,,,,,,,,,,
Mbale,2018,2.4980758828211123,447.24964038259697,634.2608985735807,92.8956556558467,388.5843952213115,1562.990589833336,0.4975838584607563,287.4192418260509,16.817860605320742,9,27.145684049671683,15.307272510720855,1032.814824491674,0,0,25.56517547882598,15.28021750474627,948.4670511809728,0,0,27.31095593780469,17.622368528384765,1120.5817548259108,0,0,25.047698389168364,14.142351235805352,882.6545411530453,0,0,26.267378463867683,15.588052444914313,3984.518171651603,0,0,1300,1.075,34.175,,,,,,,,request_failed,,,,,,,,,,
Mbale,2019,2.6487367082837325,566.9127133381821,622.6042222533196,130.18728635751953,356.61006286032875,1676.31428480935,0.4630650284124777,301.1049595766603,9.274823164157516,10,27.501486739414105,17.12277664291079,1132.9958769472803,0,0,26.55987998244488,14.801232077081758,971.723347552741,0,0,29.93287267921539,17.548285316098916,1234.2232050075777,0,0,25.01950256722453,15.219157423681404,931.7281889123924,0,0,27.25343549207473,16.172862864943216,4270.670618419992,0,0,1300,1.075,34.175,,,,,,,,request_failed,,,,,,,,,,
Mbale,2020,2.435189037499056,527.0082786232006,624.8365593057108,72.11707209003995,312.380487331854,1536.3423973508054,0.553612543676101,306.78258747564524,5.297259459835274,9,25.624482981761734,16.49670567639598,1018.992156213548,0,0,27.012195118134425,15.263962359289613,1014.2199643307704,0,0,28.269009801206145,15.898776174306718,1100.5133775693637,0,0,24.610824586698403,14.736467520778469,890.7543351823003,0,0,26.379128121950178,15.598977932692693,4024.479833295983,0,0,1300,1.075,34.175,,,,,,,,request_failed,,,,,,,,0.2037665310005346,,
Mbale,2021,2.715421968302116,330.4017328271321,425.8228392974794,53.31410698604147,342.13466388823525,1151.6733429988883,0.4874910770524286,209.59695858580736,4.757760282586274,11,28.09137559786865,17.609808545509594,1183.1403094592824,0,0,25.50724213958539,14.713657066561344,919.8919882163934,0,0,29.149101813334298,17.368025498169953,1193.7791194680024,0,0,26.14483869059644,16.034860250301787,1020.0812390960738,0,0,27.223139560346198,16.43158784013567,4316.892656239752,0,0,1300,1.075,34.175,,,,,,,,request_failed,,,,,,,,0.1791329719126224,,
Mbale,2022,2.599436684307111,510.8918649323501,489.3127174176186,99.026035590355,355.41287356418536,1454.6434915045093,0.4509297338607256,265.294957746338,17.950182484598255,9,28.10614036315975,16.258565333806917,1120.5814145575437,0,0,26.611362148863577,15.662451850076968,1013.5662622992264,0,0,29.629306382419006,16.571929339415547,1176.1540214107836,0,0,24.018517229401937,16.259997963555524,932.6998496892202,0,0,27.09133153096107,16.18823612171374,4243.001547956774,0,0,1300,1.075,34.175,,,,,,,,request_failed,,,,,,,,0.1708706219991048,,
Mbale,2023,2.925310514415306,595.5486055134563,689.0607056084519,130.40166193121036,425.0934335372098,1840.1044065903288,0.4620207843222064,334.61097187769656,20.893035843741927,11,26.45560928908288,16.36189316732234,1050.115115263797,0,0,26.4680591499688,14.77478304799462,967.1738767208578,0,0,28.313431565185464,15.946793557358973,1089.941417733711,0,0,24.88458601727144,14.39083817903937,886.943161051038,0,0,26.530421505377145,15.368576987928824,3994.173570769404,0,0,1300,1.075,34.175,,,,,,,,request_failed,,,,,,,,0.1687730389336744,,
Tororo,2015,2.464883242716228,390.6555608095029,582.9562149697808,93.44396422718494,264.63279306793544,1331.6885330744042,0.5370324029453954,302.9297631120136,22.570771220794164,8,28.402578854813537,18.83515722363168,1252.1347639233422,0,0,28.848753333190576,16.887086406142284,1170.5015270000313,0,0,30.689586284748813,17.35767060333092,1259.5778497852878,0,0,26.678324465989625,17.005794728024565,1088.5255725740294,0,0,28.65481073468564,17.52142724028236,4770.739713282691,0,0,1200,0.693,34.181,,,,,,,,request_failed,,,,,,,,,,
Tororo,2016,2.7555672754133376,601.6387855035284,621.3918063742536,107.59571047615078,397.28052245942354,1727.9068248133565,0.4787647729427416,299.1066377057254,23.377668321615666,11,27.278661720641008,18.238694551999377,1175.152161851222,0,0,28.12771361905148,14.93778450381756,1047.754182136621,0,0,28.96615591757977,17.881898186316665,1217.6598154347878,0,0,26.04129112564405,17.543265160346024,1085.7345581285465,0,0,27.603455595729077,17.150410600619907,4526.300717551177,0,0,1200,0.693,34.181,,,,,,,,request_failed,,,,,,,,,,
Tororo,2017,2.6847229047938144,542.6001326576347,749.8827878106202,84.68198588085927,460.2871761415555,1837.45208249067,0.5239535811783328,378.8996095745631,10.856574295404304,11,28.78368475915856,18.91855136613532,1273.9329962436068,0,0,28.625403597880023,17.009837744034805,1166.250039938648,0,0,31.347897218254715,18.332715262371785,1333.2550855518934,0,0,28.2116387610174,17.396881396503638,1178.697965490021,0,0,29.242156084077678,17.914496442261385,4952.136087224169,0,0,1200,0.693,34.181,,,,,,,,request_failed,,,,,,,,,,
Tororo,2018,2.2533503302502487,381.7106896166936,476.88630370050674,98.357329288584,361.6577206607264,1318.612043266511,0.42606708389593,297.74335888466777,15.9097436816479,10,26.15842589288634,17.56806500569588,1090.919555227237,0,0,26.509654404991693,16.575532156482918,1050.799455368008,0,0,29.29044854239906,17.327267305453013,1193.3996769635623,0,0,26.812028212221165,17.06016663567111,1098.719237453816,0,0,27.19263926312456,17.13275777582573,4433.837925012624,0,0,1200,0.693,34.181,,,,,,,,request_failed,,,,,,,,,,
Tororo,2019,2.644381464724715,468.09935833079777,579.2737037491244,62.83150259949606,319.92299355141023,1430.1275582308283,0.5410086856272208,256.2651703970104,12.468032712942406,10,29.252033364718056,18.83844994952511,1292.6656743744982,0,0,28.18035827458404,17.781659938424287,1181.6504509203526,0,0,31.52130407726874,18.845933303220143,1362.6965481996012,0,0,29.06258651494936,17.11009112429654,1204.9647173515336,0,0,29.50407055788005,18.14403357886652,5041.977390845986,0,0,1200,0.693,34.181,,,,,,,,request_failed,,,,,,,,,,
Tororo,2020,2.560471922471225,402.5086394561366,527.8422521306034,55.78921758837417,445.7071288260847,1431.847238001199,0.5033342257010299,261.8132875565552,18.202348996228903,11,27.129897655564083,20.220989891916403,1258.9079765526635,0,0,29.95752262360399,17.52342231025431,1248.7839538320904,0,0,31.13257727137274,20.02624384446054,1416.0430188397988,0,0,28.31469291343294,17.088516070088286,1168.518287054293,0,0,29.13367261599344,18.714793029179884,5092.253236278846,0,0,1200,0.693,34.181,,,,,,,,request_failed,,,,,,,,0.2507131857176621,,
Tororo,2021,2.450355196012232,494.6539699176004,567.95312366864,46.76725178801871,389.6082746600089,1498.982620034268,0.5328571884480885,311.5783889172691,4.666728457122138,10,29.31553481111625,18.97461570045157,1301.0693166285062,0,0,28.48767672698071,17.193851897762364,1170.277726685492,0,0,29.417991161550987,19.41128354007656,1295.4054581631513,0,0,27.196422529902687,17.827735445641196,1149.972374602369,0,0,28.60440630738766,18.35187164598292,4916.724876079518,0,0,1200,0.693,34.181,,,,,,,,request_failed,,,,,,,,0.2282975216706594,,
Tororo,2022,2.342048652097677,498.03836142604223,548.1586702271346,50.917405062155,343.40479159665443,1440.5192283119864,0.538196420928372,270.9447271491168,13.798241726401434,10,30.665070152885672,17.94220542576902,1315.3787653661643,0,0,27.242404555684747,18.86315126389941,1187.7208512865568,0,0,30.17231610540747,18.749628925560675,1299.9352825325584,0,0,27.30165378984375,17.848370942645516,1158.1948686349997,0,0,28.84536115095541,18.350839139468658,4961.229767820279,0,0,1200,0.693,34.181,,,,,,,,request_failed,,,,,,,,0.2318437981108824,,
Tororo,2023,2.595874155618118,436.4261777216351,592.6935608999244,72.1392184302758,317.2304553272945,1418.4894123791298,0.5360865833622571,319.5633161975326,9.684697065153175,11,26.280772871147803,17.712287149639796,1104.460274577501,0,0,27.141243666981413,17.17580472722561,1106.411237801154,0,0,30.356205533793855,17.301765099267044,1243.0593007253278,0,0,26.039716546190885,15.57488519207457,995.6569524360714,0,0,27.45448465452849,16.941185542051755,4449.587765540055,0,0,1200,0.693,34.181,,,,,,,,request_failed,,,,,,,,0.2280101776123047,,
