district,year,MAM_tmax,MAM_tmin,MAM_gdd,MAM_heat_stress,MAM_cold_stress,SON_tmax,SON_tmin,SON_gdd,SON_heat_stress,SON_cold_stress,DJF_tmax,DJF_tmin,DJF_gdd,DJF_heat_stress,DJF_cold_stress,JJA_tmax,JJA_tmin,JJA_gdd,JJA_heat_stress,JJA_cold_stress,annual_tmax,annual_tmin,annual_gdd,annual_heat_stress,annual_cold_stress,elevation_m
Fort_Portal,2019,25.931321202485424,14.838157954936454,955.9838591474585,0,0,24.241571071766355,13.517863438973132,808.5159483325116,0,0,27.61054234441971,15.814169460274938,1050.6663637367276,0,0,23.461256040728156,13.864841382114795,797.3646968708483,0,0,25.311172664849906,14.50875805907483,3612.530868087546,0,0,1500
Fort_Portal,2020,25.572849912256604,16.90657669867403,1034.0497460548172,0,0,26.167516506564294,15.823169346012676,999.8120871676799,0,0,29.43607030901407,17.629334676748698,1232.2028037358598,0,0,26.065341134086243,15.567218160833294,994.5201070507567,0,0,26.810444465480302,16.481574720567174,4260.584744009114,0,0,1500
Fort_Portal,2021,23.908080169000755,15.444537322806703,891.3163907234298,0,0,24.509158141994448,15.341507112327912,903.8660506586843,0,0,28.90991381203243,15.973741960475115,1116.067018400825,0,0,24.633004520996987,15.03318406804289,903.8472450392238,0,0,25.490039161006155,15.448242615913154,3815.0967048221632,0,0,1500
Fort_Portal,2022,25.605245846990318,15.029221233103906,949.7748981493269,0,0,25.74372485203759,14.771484859786755,933.5399077285588,0,0,26.98404613384717,15.17464259890587,995.6250443253709,0,0,23.476731969716553,13.890908478553337,800.4313616258314,0,0,25.452437200647907,14.716564292587469,3679.371211829088,0,0,1500
Fort_Portal,2023,27.50308443185206,17.06237353217776,1129.992174079296,0,0,25.642248568801936,16.02512948702251,986.0334019071624,0,0,28.934722300492272,16.767604729921334,1152.9801453103782,0,0,26.2995545236036,15.65545727762401,1009.231732580987,0,0,27.09490245618747,16.377641256686406,4278.237453877824,0,0,1500
Gulu,2015,27.42019353187951,19.367871878053013,1233.098441234169,0,0,27.53974087451498,16.82627541986122,1109.001200440051,0,0,32.01288827391326,18.97618473844589,1393.8536066758,0,0,27.613993653767825,17.533894436301463,1157.100354556058,0,0,28.646704083518895,18.176056618165397,4893.053602906078,0,0,1100
Gulu,2016,27.538747173176905,18.059327663577935,1177.9628116630051,0,0,28.732394283650308,17.279866889779157,1184.9143220524754,0,0,31.84068092741802,18.800112946692824,1388.157476685327,1,0,27.967069223111608,17.877449799096592,1190.3450670293155,0,0,29.019722901839206,18.004189324786626,4941.379677430124,1,0,1100
Gulu,2017,28.63324223643087,19.63313688118724,1300.6194191945044,0,0,29.549538073501896,17.646709793145977,1237.450933739148,0,0,32.91243431090225,18.78678560486415,1424.5501830401902,0,0,28.289736765192824,18.286007974755194,1222.5383409750775,0,0,29.846237846506963,18.588160063488143,5185.15887694892,0,0,1100
Gulu,2018,27.49976592896567,16.597715122563383,1108.9818425254991,0,0,26.52371022195265,16.35330364584986,1038.9195373677508,0,0,28.707757288073196,17.052688697748767,1156.0145546910999,0,0,26.696880097466202,15.509042896664853,1022.2069127037034,0,0,27.35702838411443,16.378187590706716,4326.122847288053,0,0,1100
Gulu,2019,28.419895345930474,19.11814542171239,1266.9268164350906,0,0,28.877690588636607,17.21078977395427,1186.9464622231314,0,0,30.659093369528453,19.830868598284486,1369.546565122826,0,0,28.389922776706342,17.730676526784247,1199.896482831634,0,0,29.086650520200468,18.472620080183848,5023.316326612682,0,0,1100
Gulu,2020,27.79099735045662,17.915633596194997,1181.8673144380246,0,0,27.504414170149147,15.496052416343653,1046.9252349037358,0,0,28.037459278919997,17.978398329506607,1183.0493206117123,0,0,26.10236232990539,15.153229872080765,978.27338849895,0,0,27.358808282357796,16.635828553531507,4390.1152584524225,0,0,1100
Gulu,2021,30.65301693701753,18.956209629431683,1364.396295598508,0,0,29.966150395973187,18.77977731757176,1307.0950137933257,0,0,32.14503718370744,20.547666709972535,1467.773620839023,0,0,27.72966462519948,19.20062936016346,1238.9047836160835,0,0,30.12346728547441,19.37107075428486,5378.16971384694,0,0,1100
Gulu,2022,27.143072340411397,18.39029831807086,1174.392654619478,0,0,26.639916929659492,16.630973662393856,1059.6104350183173,0,0,29.658620239765767,19.129231113249954,1291.1453372083101,0,0,26.839739951320414,17.39011436565978,1113.7931613591584,0,0,27.570337365289273,17.88515436484361,4638.9415882052635,0,0,1100
Gulu,2023,30.407864676779877,20.34194889122313,1414.656217471132,0,0,30.390219680004776,18.546640805964362,1318.229559479758,0,0,31.95346400336142,20.761484681948676,1468.487262828845,0,0,28.637238133615142,18.79563945251827,1261.9261637202856,0,0,30.3471966234403,19.61142845791361,5463.299203500021,0,0,1100
Hoima,2015,27.84859197769639,18.385520389988326,1207.0071813665077,0,0,27.946832126232596,16.71283851367562,1122.5029781696167,0,0,30.402311433371565,19.307387783918895,1332.4051646271514,0,0,27.082580852040437,17.43733741902753,1128.5161074071264,0,0,28.320079097335253,17.960771026652594,4790.431431570402,0,0,1100
Hoima,2016,30.593785167728125,17.514707819192306,1293.5379713756688,0,0,27.42341545612686,16.7638229617756,1101.2687420558507,0,0,30.423727595332792,17.868452441605193,1288.792049668516,0,0,27.934684025833864,17.07571287006085,1151.0966284528267,0,0,29.093903061255414,17.30567402315849,4834.695391552862,0,0,1100
Hoima,2017,29.65277348832009,18.100027031104577,1277.5475130576624,0,0,28.542616934543116,17.01780143248587,1163.2470122059976,0,0,29.9363915557999,18.2236852919549,1265.3170497966441,0,0,27.54312830464026,17.741974691660506,1162.5711082043595,0,0,28.91872757082584,17.770872111801467,4868.682683264664,0,0,1100
Hoima,2018,30.003510770415236,17.931187501265242,1286.3426080273505,0,0,29.421804611980363,17.149144275352352,1209.8173257193089,0,0,30.248669223420393,17.81025934324725,1259.0593424315919,0,0,26.572800148008685,18.13620319446378,1135.68569239174,0,0,29.061696188456168,17.756698578582157,4890.904968569991,0,0,1100
Hoima,2019,28.285998207356098,17.845827594797083,1202.1456383151387,0,0,26.96930379555286,16.54645521571604,1069.8187597525484,0,0,29.007194109690406,17.861456757919274,1205.4472717407364,0,0,26.990507555199056,16.06245583504615,1059.7139457667886,0,0,27.813250916949602,17.079048850869636,4537.125615575212,0,0,1100
Hoima,2020,28.892696354438318,20.164299795796087,1336.4808773445802,0,0,31.08285635021798,19.021924932378898,1369.156250817889,0,0,30.73004775609976,19.472667720816762,1372.7529247475466,0,0,27.536258717381013,19.315917941344672,1234.8318969374923,0,0,29.560464794534273,19.493702597584107,5313.221949847508,0,0,1100
Hoima,2021,28.95440283244093,19.661962655343558,1316.9852919579007,0,0,29.479156996973447,19.92276129839519,1337.7700956614467,0,0,32.07353025388593,19.700827051355628,1428.4375892004064,0,0,30.055387172513274,18.63353311742826,1319.5583875513462,0,0,30.140619313953394,19.479771030630655,5402.7513643711,0,0,1100
Hoima,2022,28.751621452389738,18.090935713348888,1234.9499704828368,0,0,28.92466962096765,16.85224685124827,1174.0319086189043,0,0,30.10279226486288,18.73481762813003,1290.6883537206131,0,0,27.097703577941342,17.558348212717046,1134.7179761723378,0,0,28.7191967290404,17.80908710136106,4834.388208994692,0,0,1100
Hoima,2023,31.778671860638422,21.205646100775823,1518.530138058302,1,0,31.226504090969144,19.74055267897044,1409.4641751251684,0,0,32.42188367651394,20.61739480884748,1483.3238723028553,0,0,30.083178889422047,19.50454146444861,1361.4850500705704,0,0,31.37755962938589,20.26703376326059,5772.803235556896,1,0,1100
Iganga,2015,30.75624439917607,18.93755524883437,1365.934312720296,0,0,28.62203055542012,18.198327916917023,1221.0434532718734,0,0,31.0374347647687,19.74990215372484,1380.6131854757582,0,0,28.982751213697195,18.198933534111767,1250.714347538415,0,0,29.84961523326552,18.771179713397,5218.305299006343,0,0,1100
Iganga,2016,26.983184320978257,17.49154943899561,1127.8290827662343,0,0,27.917106977713775,15.81106090951072,1080.548940765148,0,0,29.911958558976607,17.94971749727772,1264.4224998807017,0,0,25.402582225157772,16.770362191120572,1020.0222112699684,0,0,27.553708020706605,17.00567250922616,4492.822734682052,0,0,1100
Iganga,2017,29.80122329242788,19.308749615874085,1339.529280527845,0,0,28.30156799037388,17.76654115813332,1185.0128937174059,0,0,31.028609164357515,18.197053141782337,1309.4970201827823,0,0,29.19614790530014,17.267142211499927,1216.990854295038,0,0,29.581887088114854,18.134871531822416,5051.030048723071,0,0,1100
Iganga,2018,27.37931148679243,17.211494587393723,1132.0832028198306,0,0,27.412811982460582,16.030953522037994,1065.7160499638153,0,0,27.83467334898478,17.108073452200742,1119.8457833780221,0,0,26.883775883186093,15.759205168958879,1040.1940216378846,0,0,27.37764317535597,16.527431682647833,4357.839057799552,0,0,1100
Iganga,2019,30.34952867037371,21.190197682929266,1450.8266358703986,0,0,29.45277440347331,18.828862211795535,1287.5226742401858,0,0,32.97946798117833,20.931283300480292,1526.9497543287368,0,0,28.622645634301545,19.822753239994157,1307.755733165649,0,0,30.351104172331727,20.19327410879981,5573.05479760497,0,0,1100
Iganga,2020,29.16172233051384,19.516591812110953,1318.9195333845082,0,0,29.77824714169117,17.755312039406462,1252.8215815789204,0,0,32.06308983605148,19.491502307628327,1435.3929324157357,0,0,28.340365859246976,17.707005322250357,1199.8552126912434,0,0,29.835856291875867,18.61760287034902,5206.989260070408,0,0,1100
Iganga,2021,28.548128831743313,18.912798103542816,1262.632205810271,0,0,29.14173558695855,17.003616542415433,1189.4268132824802,0,0,29.836292376328746,18.796213789420527,1286.2018289486284,0,0,24.295586691775217,16.980097599875062,978.7317938382321,0,0,27.955435871701457,17.92318150881346,4716.992641879612,0,0,1100
Iganga,2022,28.444152200107435,19.30750537561544,1276.3999348342754,0,0,29.024447139055273,16.579337607193153,1165.4344300825076,0,0,30.685247516809472,18.844526419152803,1322.7174616797356,0,0,27.604814757869487,17.25673375794818,1142.9149040820134,0,0,28.93966540346042,17.997025789977396,4907.466730678532,0,0,1100
Iganga,2023,29.692096353004853,19.714515602422196,1354.0609939921983,0,0,30.538441040154925,19.09685982178843,1348.8777006388234,0,0,29.358983128348047,21.391737772494167,1379.2151000637427,0,0,28.987445969696996,19.589708828244586,1314.7911814961667,0,0,29.644241622801204,19.948205506237343,5396.944976190931,0,0,1100
Jinja,2015,28.261712943527517,18.02943776026426,1209.0185334381817,0,0,26.373222436479253,15.649958558404622,1002.5040541109372,0,0,29.999424776520556,16.992098756240313,1212.5082408810044,0,0,26.827577213292304,16.366014265746895,1067.1407811306128,0,0,27.865484342454906,16.75937733516402,4491.171609560736,0,0,1200
Jinja,2016,29.008930209357448,16.804955929415055,1185.9586097349825,0,0,28.056144171835978,16.692847465569596,1126.4310357676643,0,0,27.437349602979584,17.623249061628353,1137.2466851933743,0,0,27.74953423642152,16.54597638168714,1117.5109369255565,0,0,28.062989555148633,16.916757209575035,4567.147267621578,0,0,1200
Jinja,2017,28.163084582132644,18.36288422874313,1220.7786026145268,0,0,26.6684603503018,17.21304214734661,1085.9685644015167,0,0,28.54664304486576,18.162863767161024,1201.5454009106388,0,0,26.61193004432268,15.933125571913628,1037.4188083366341,0,0,27.497529505405723,17.417978928791097,4545.711376263316,0,0,1200
Jinja,2018,28.9971466938716,17.317359537119085,1211.7228384630112,0,0,29.467161602230437,16.63712340499927,1188.3080675637705,0,0,30.364025394799643,18.428802906945087,1292.2702665539548,0,0,27.82506022802946,16.537897079416627,1121.6562177252565,0,0,29.16334847973278,17.230295732120016,4813.957390305993,0,0,1200
Jinja,2019,27.504752572882182,19.17915116138636,1226.6817370707104,0,0,27.297705944835545,15.893253364042003,1054.8903840475223,0,0,30.51688169049564,18.398685224799667,1294.4009187254164,0,0,27.82992151635037,17.18655278065265,1150.388429880724,0,0,28.28731543114093,17.664410632720173,4726.361469724373,0,0,1200
Jinja,2020,28.174841975613464,19.106666666971904,1255.363689365303,0,0,28.735366013097984,17.019193323548876,1173.192599276585,0,0,30.710292726652415,18.74704786906524,1337.4481754820831,0,0,26.1355128364856,17.46366777081615,1084.7708120139773,0,0,28.439003387962362,18.084143907600538,4850.775276137949,0,0,1200
Jinja,2021,28.47453692472672,18.271040039864012,1229.5465226566434,0,0,28.61079099590965,17.26314905660254,1176.9526030862753,0,0,31.50275901618374,18.582006591374554,1353.633044342926,0,0,25.837876843538822,17.39607361470954,1069.3884811440082,0,0,28.606490945089732,17.878067325637662,4829.520651229853,0,0,1200
Jinja,2022,27.582416597641252,18.161877558570747,1184.1080420913397,0,0,27.48427601059387,16.25774061864514,1080.2443724380505,0,0,29.8269270540205,17.940869137647265,1248.7016018447978,0,0,26.497397823686555,16.577343139014,1060.2014986295815,0,0,27.847754371485546,17.234457613469285,4573.25551500377,0,0,1200
Jinja,2023,27.48594778955804,17.543760752726644,1151.8765395540936,0,0,25.835912332059763,15.63298281944214,976.9896251818586,0,0,26.66167232937926,16.829985337710877,1053.9251213553387,0,0,24.999123996400755,15.37662426559716,937.6639542768858,0,0,26.245664111849454,16.345838293869203,4120.455240368176,0,0,1200
Kabale,2015,21.18930372900424,11.517087623752644,584.4288911043778,0,0,21.810728482673635,10.201199761137083,546.1506054851529,0,0,22.535716241575454,12.675950464143071,679.9074395688631,0,0,20.587756071998793,11.29352535600875,546.1214180142904,0,0,21.530876131313033,11.421940801260385,2356.6083541726844,0,0,2000
Kabale,2016,24.754539119918885,12.701096474697657,802.7393903929432,0,0,22.78301076162092,11.415741591090837,645.8947459197559,0,0,24.59540387305233,13.702214432269045,830.6565826769454,0,0,22.529399848980347,11.676000377154693,652.1615078915885,0,0,23.665588400893125,12.373763218803061,2931.452226881233,0,0,2000
Kabale,2017,22.542657320653273,12.157039092609475,675.6087516833179,0,0,22.88693890008579,11.529741805827543,655.8631278366965,0,0,24.17066941178112,12.674785429337044,753.3145199927262,0,0,22.787007455045938,10.918932102720632,630.7186018291999,0,0,23.096818271891532,11.820124607623674,2715.5050013419404,0,0,2000
Kabale,2018,22.060627298023746,11.731994636652084,634.7761888369419,0,0,21.252961142852495,9.772973120835005,501.8680441113552,0,0,24.76353301739329,11.10733136554102,714.2274902238491,0,0,20.679497275560255,11.398813801684243,555.7973959199978,0,0,22.18915468345745,11.00277823117809,2406.669119092144,0,0,2000
Kabale,2019,23.027188231910966,14.015279207147005,783.4969243404131,0,0,23.16181205694104,12.002643496058354,690.87933403954,0,0,27.20635953685159,13.387521247425127,920.7722057632765,0,0,21.303946267040143,12.340519009166057,628.4433042393691,0,0,23.67482652318593,12.936490739949136,3023.5917683825987,0,0,2000
Kabale,2020,24.98897264781495,13.705331511797331,859.8711142792781,0,0,24.83830731234853,13.451627821058189,833.0253342588828,0,0,25.326435446775875,13.843491378003355,872.5330452251106,0,0,20.5706842503773,13.005282539446641,625.9080100854285,0,0,23.931099914329167,13.501433312576381,3191.3375038487,0,0,2000
Kabale,2021,24.745825814415895,13.637057267471663,845.6206920972643,0,0,24.9561898381121,12.41280978504875,791.528758175685,0,0,24.665689155701827,13.30249210026055,804.5152312824125,0,0,21.33171706856528,12.660671106532186,643.72701703586,0,0,23.92485546919877,13.003257564828289,3085.391698591222,0,0,2000
Kabale,2022,24.003340958710556,12.834083889387244,774.1006820482951,0,0,23.701329753262247,12.775488862199422,749.4105646743046,0,0,26.75190747702986,14.554518668719178,961.5151564389929,0,0,22.329083078667747,12.126761743672077,664.406935682942,0,0,24.19641531691761,13.07271329099448,3149.433338844535,0,0,2000
Kabale,2023,22.699741549696,13.84817870576415,761.6144550686116,0,0,22.086175297410318,11.561635657116677,621.3717125243318,0,0,23.526308784395923,12.840532906741183,734.0987075558693,0,0,21.647629818863546,11.179741523497492,591.5254195704696,0,0,22.48996386259144,12.357522198279876,2708.610294719282,0,0,2000
Kapchorwa,2015,24.211602086786908,15.039294416341955,886.82622702064,0,0,23.41787762897253,13.722053349524664,777.5913161675244,0,0,24.90702197164794,14.28031480623323,861.8649094323056,0,0,22.209842975483465,12.00407533431816,652.9268973446973,0,0,23.686586165722705,13.761434476604501,3179.2093499651673,0,0,1800
Kapchorwa,2016,24.496514354491747,14.338328953847887,865.4864825102665,0,0,23.432871187508237,13.155730096751936,755.85871012599,0,0,25.9074530105956,14.535212872086454,930.3581293826405,0,0,23.729722628183833,13.287477104423532,784.076942937075,0,0,24.39164029519485,13.82918725677745,3335.780264955972,0,0,1800
Kapchorwa,2017,25.050575612340293,15.224023685687817,932.7725108711827,0,0,24.29944886037315,14.586174748950802,858.7344592746431,0,0,27.36799828578842,16.871823012197037,1089.8277395872385,0,0,24.529849350855,14.220134021489926,863.4147307631825,0,0,25.311968027339216,15.225538867081395,3744.7494404962467,0,0,1800
Kapchorwa,2018,25.978077215203186,15.05671769801414,968.0693300569685,0,0,24.4012736561501,13.633683131334541,820.9273461019458,0,0,26.08881645820735,15.613121150073683,974.735877562987,0,0,23.189327250378664,12.955652343656729,743.3273234288226,0,0,24.914373644984824,14.314793580769773,3507.059877150724,0,0,1800
Kapchorwa,2019,23.335971177187602,14.67142464589501,829.0173589033974,0,0,23.84081640082997,12.813878407393156,758.8676591788605,0,0,27.206832258947117,14.598569465012263,979.8259802384623,0,0,23.044825812492437,12.664593966479673,722.8937592426097,0,0,24.35711141236428,13.687116621195026,3290.60475756333,0,0,1800
Kapchorwa,2020,25.0558849005552,15.262844287454557,934.0818085850544,0,0,24.128237395231498,14.034293444819722,826.1243300028846,0,0,27.48763130747732,14.750204553900744,1009.2239909753794,0,0,23.69875769486518,12.588498278952533,750.1535193490771,0,0,25.0926278245323,14.158960141281888,3519.583648912396,0,0,1800
Kapchorwa,2021,25.580647183114593,14.545849963810339,926.0794862349023,0,0,25.02773402229255,14.6025661780343,892.2559643483726,0,0,26.979238435383042,16.517881548821162,1053.12605021633,0,0,23.864873670084904,14.126781935544265,828.9673632439656,0,0,25.36312332771877,14.948269906552516,3700.4288640435702,0,0,1800
Kapchorwa,2022,24.091471271908915,13.309012256511389,800.6642748665472,0,0,22.972739467620055,10.785466796074772,625.9921112870843,0,0,23.458339104556458,11.975632942500445,694.2195778099837,0,0,20.085871707529876,11.604185455023762,537.055931455389,0,0,22.652105387903827,11.918574362527593,2657.931895419004,0,0,1800
Kapchorwa,2023,21.963016281972603,13.117114954888761,693.9306328217083,0,0,22.910986939525653,11.751763620326154,667.1516699896636,0,0,25.06144990261146,13.141266614939992,818.298933568047,0,0,21.11137847288522,12.278422030883428,616.1897264448014,0,0,22.761707899248734,12.572141805259584,2795.5709628242203,0,0,1800
Kasese,2015,31.06409957908602,20.55524418103438,1454.8875838805898,0,0,30.006212066884988,19.63187148602638,1348.2286993007044,0,0,31.708763654976952,20.373321958202514,1444.4646902648005,0,0,29.897172599820305,19.551577408275836,1353.629717754751,0,0,30.66906197519207,20.028003758384774,5601.210691200846,0,0,1000
Kasese,2016,30.511342694253543,20.280833793546,1416.3242396049875,0,0,30.091972182216097,18.05321749032241,1280.2931425074235,0,0,31.543787515055342,20.605877974509795,1461.7813728009492,0,0,28.000805664953504,17.99308378732431,1195.8658218138648,0,0,30.036977014119618,19.233253261425627,5354.264576727225,0,0,1000
Kasese,2017,28.786179043006104,19.63196821474951,1307.7040174048204,0,0,29.033503061417093,16.948116357829335,1181.5949289680054,0,0,32.52008095136939,19.488769562926997,1437.4935240907198,0,0,26.482910308067925,18.8264765413823,1163.0986197821644,0,0,29.20566834096513,18.723832669222034,5089.89109024571,0,0,1000
Kasese,2018,30.601928884094605,21.184306956370282,1463.8654133164716,0,0,30.024774592432465,19.789555827530883,1356.3101382126374,0,0,31.57420366320296,20.313022962542007,1435.5029379834864,0,0,29.047967739137533,19.555224063097548,1316.0270438730086,0,0,30.312218719716892,20.21052745238518,5571.705533385604,0,0,1000
Kasese,2019,29.922843132774016,19.846801470614434,1370.872948638836,0,0,29.685049563693237,17.784167972041796,1249.1286347932241,0,0,31.9950983068852,21.237531911386053,1494.0738728623483,0,0,29.952298934310125,18.207300062068516,1293.5712891476333,0,0,30.388822484415652,19.268950354027698,5407.646745442042,0,0,1000
Kasese,2020,29.372567307956473,18.52708584024327,1284.1713360842946,0,0,29.198391939232533,17.31713718498885,1206.5446766660634,0,0,30.412853508243064,19.438142162981524,1353.3325271517633,0,0,28.38828058969987,17.622501579335708,1196.5127272014197,0,0,29.343023336282982,18.22621669188734,5040.5612671035415,0,0,1000
Kasese,2021,30.582620129247815,17.836736890258187,1305.7371875768165,0,0,26.90262811470913,17.233090431587144,1099.6360145425576,0,0,30.28301970382647,17.70820657498383,1259.3117660914002,0,0,27.39174919646598,17.174703516792984,1129.9837503707745,0,0,28.790004286062352,17.488184353405536,4794.668718581549,0,0,1000
Kasese,2022,28.99989411398464,19.321138813425932,1302.977687069314,0,0,29.746105397412475,18.288045048958818,1275.8246165990513,0,0,31.083269281638213,19.525743939009207,1376.4799553694347,0,0,28.43119709595526,18.556649291396386,1241.1437607906291,0,0,29.56511647224765,18.92289427319759,5196.426019828429,0,0,1000
Kasese,2023,29.26007832031948,18.777487806495714,1290.2701611559712,0,0,27.276985469369478,18.445193798791895,1169.8584469662756,0,0,29.879207080283663,17.191341798762306,1215.0342861776944,0,0,26.811630370796554,17.69179659696511,1127.6061113797152,0,0,28.306975310192296,18.026455000253755,4802.769005679656,0,0,1000
Lira,2015,30.302258105882498,19.894274301927368,1389.7316739207554,0,0,28.123929003103655,18.218441375209483,1198.64744704427,0,0,31.638217575939237,19.431246586191747,1397.6045652257621,0,0,27.63314389775181,16.90130564623305,1128.0149939969626,0,0,29.4243871456693,18.611316977390413,5113.998680187749,0,0,1100
Lira,2016,29.76777256124683,19.855824750942517,1362.400123855035,0,0,30.32411209266486,19.135679682284955,1340.6780687784526,0,0,30.82330834319312,18.769532175739833,1345.2483868735521,0,0,27.89840251226237,17.715748625418133,1177.6557457067445,0,0,29.703398877341794,18.869196308596365,5225.982325213784,0,0,1100
Lira,2017,27.733543195127428,17.7585795051376,1174.2175454358144,0,0,29.563041489530804,16.634990169392896,1192.5500180640424,0,0,29.8584247692154,19.254336658625835,1308.5410192666418,0,0,27.079819794144356,17.932195573599728,1151.1165681925659,0,0,28.5587073120045,17.895025476689018,4826.425150959065,0,0,1100
Lira,2018,30.726587109184692,18.693343216707664,1353.7611478267845,0,0,28.75074119622268,17.894801415239083,1213.5635820255138,0,0,30.931373821302504,18.60559126043469,1324.8673830125133,0,0,27.112030656715337,18.13550882270329,1161.1610932639444,0,0,29.380183195856308,18.332311178771178,5053.353206128756,0,0,1100
Lira,2019,29.799676757391264,19.433638298319657,1344.460901804572,0,0,28.26231300776971,18.38946849605028,1213.4953929923647,0,0,30.803352162131844,19.484134828547713,1357.4181726418742,0,0,27.60145032256247,18.131822821339757,1182.6586036021192,0,0,29.116698062463822,18.859766111064353,5098.03307104093,0,0,1100
Lira,2020,28.65445708775238,18.774312962368608,1261.5259552792368,0,0,28.07573122239894,17.653805521196762,1171.6819059773904,0,0,31.531281008302063,18.151176083618797,1350.1297352280058,0,0,27.695096289017044,17.931951451072617,1178.7144139796424,0,0,28.989141401867602,18.127811504564196,4962.052010464276,0,0,1100
Lira,2021,29.363817996642442,21.504576561743292,1419.5075855115647,0,0,31.64158247590096,18.65296150903126,1377.8873988361152,0,0,32.208860118889454,20.88143521346475,1482.1705262622963,1,0,27.595968015039542,19.58298884622857,1250.701157100566,0,0,30.202557151618105,20.155490532616966,5530.266667710542,1,0,1100
